,Id_Canton,Nombre_c,Status_c,Id_Coor
464,2d8ca90e8c074fbb98fe92dc8be56d05,Distrito Metropolitano de Quito,En vigencia,52a908279ae14e458549ee0de203aa92
465,5e89e2b290ce4754a9adf7d6a0ea7601,Distrito Metropolitano de Quito,En vigencia,ea2cf02b16134b3baf8f8cc0e625bac1
466,8d92ca182dfa48b5bb94cfc0c5ca62b8,Distrito Metropolitano de Quito,En vigencia,18c36b986bc04b81aca857ab802fd485
467,1a2310c9cf914141a25e61d580e24b5d,Distrito Metropolitano de Quito,En vigencia,d2fc897e2c3a4fce90a4615a2d4ee7a4
468,bffbb3e6ed86478dbd1451ba1bec979a,Distrito Metropolitano de Quito,En vigencia,9da3128d8f88418b9c831794392c1739
469,a58b15c7d2db484e875b892af202ba69,Distrito Metropolitano de Quito,En vigencia,98d746aa9e9f45159a05ff01aa1901df
470,2411f6e880f84db195e0739c4b9ac1f1,Cayambe,En vigencia,93cb49c01bac45a2a066e82c298da8bb
471,06a8a8bf9b3346dd8f273b58c298fcc1,San Miguel de los Bancos,En vigencia,854cb9e6bf814449b3144278a066347e
472,588ba9418ee146b5becb38b5cfe2b1f2,Distrito Metropolitano de Quito,En vigencia,644e77521ccc418fa9c2f077bcae9106
473,b7702c274861435884537d38826e4b5c,Distrito Metropolitano de Quito,En vigencia,69473a885f7347ccad32ba5defcb1c68
474,a22c885c5dc24f639dbabe6ed343f1ee,Distrito Metropolitano de Quito,En vigencia,87b74234477649c3b0583560d94aa072
475,fb34c2217feb4a54a94ea040737a5ef5,Distrito Metropolitano de Quito,En vigencia,3fb635bc71c04b4e8c3aff2136857a90
476,51b9b35c4f8d4323ba2b7f0926488e23,Pedro Moncayo,En vigencia,333e208fa30a46d68169182c1a1f6dee
477,d5d588315f5148578673bb5786c54146,Distrito Metropolitano de Quito,En vigencia,4516a69a5f57447e94f3a1f10ea0bdb0
478,7a49ad8bef6c451195535a28082d796b,Distrito Metropolitano de Quito,En vigencia,abf7bed16ac546949e0b1c06c2259e81
479,0bc596d2feef49af898254dde0aa6963,Distrito Metropolitano de Quito,En vigencia,74981d784c824918a3e6821d550e1c34
480,b030797df12543e788f423f833c932f9,Distrito Metropolitano de Quito,En vigencia,9c4b9fb60b794d088a971b714a30fe3f
481,dcf345e9e2014322b6690d6a76b352c9,Distrito Metropolitano de Quito,En vigencia,47bc4f940d74458a8d136200b28758ba
482,e66cee23e23b4076b3cc114ce90581a6,Distrito Metropolitano de Quito,En vigencia,e185f7b8fa664e42bdacf4ef3b042451
483,d5332aa5eaeb41cab6e81bb135699d38,San Miguel de los Bancos,En vigencia,82b864546399451d91a6c8bf4b71d836
484,447d273726a4408c9090b823759daad1,Distrito Metropolitano de Quito,En vigencia,e23fbc6cf4c2457ab18b62a98990387d
485,0ce5b2d95eb8470ba55427ae995c1f8d,Distrito Metropolitano de Quito,En vigencia,d555a918482e4b1a89a6e55bd019bf40
486,cf2e6571a34e438d8060ce942cf9e6de,Puerto Quito,En vigencia,b0d319a6c2cf4fffa9fc00a1c35a6736
487,ff75b3774548472e9e85c0a5549fe7e1,Distrito Metropolitano de Quito,En vigencia,f2209bfdfe114c33b349db08e9e54fb8
488,42130430c70a40388e85809c2bb56a9b,Distrito Metropolitano de Quito,En vigencia,7f65a8574f8f4499a1ead49db4341ab0
489,65b1de1cd7b4484cbc08bf053de0a204,Distrito Metropolitano de Quito,En vigencia,e6a83c26c6aa4bdebaccf87768db66d6
490,d95b898d5a7142d0899f29abe80b66d9,Distrito Metropolitano de Quito,En vigencia,7d89456031e249fc860c56461b5a60ae
491,a02c6ccc63cb4a7293f9c2d40ad046e0,Distrito Metropolitano de Quito,En vigencia,7396985a61c54c31820748ee8a61f072
492,4ef4b44f0f484f7a83bf12e6b7b87434,Distrito Metropolitano de Quito,En vigencia,1448e00b8b544afcbe7a2ec7d8f0a4c6
493,05d7f047e4284bcb88fe0c6a5b1dff24,Distrito Metropolitano de Quito,En vigencia,eded68da6b9c4cc9b88c07c3d4b344a2
494,fcb3eaae6c6942428ff46c40f3e3dfca,Mejia,En vigencia,c0011c4b1bc44630b5754b356cfbda6c
495,05e2ded73dd848e2ba3518f3aa59faa8,Cayambe,En vigencia,7bc1b62d30304821a18f40f5af40db39
496,42ad5561b5e8499cb7ead26fe14876c0,Rumiñahui,En vigencia,bc3589d6cf0e457295767efa1fb1482e
497,ff07fe10b86e4ca7b0c357268e5ec5f1,Distrito Metropolitano de Quito,En vigencia,8335d3398e5c42f1ab4221866ba888f9
498,5ca0cdb5702f4a71b2ec8746977ad8b8,Distrito Metropolitano de Quito,En vigencia,cc4c42ecadb544f2908ca8ba800b8f36
499,a218bf10dbca4b02b3a308f68ed416f6,Rumiñahui,En vigencia,27dc496ae770452aaebe5ee04f5c1622
500,c8afad91685843bcb5fcef5b66b5a313,Distrito Metropolitano de Quito,En vigencia,6c153af081d14756a3ccaaa28e6d02d4
501,0b866a75f9b64f848801e4af7bf89b61,Mejia,En vigencia,7d88f3ec66de4b37b0821587317fe854
502,963a7c2823c642648cd1c957b7b3d22d,San Miguel de los Bancos,No existe,f39c359ec9ba4dd98741aa90966c1c23
503,34b502a272c245c6b2e70ba5c53f3bf2,Distrito Metropolitano de Quito,En vigencia,3348cba4b2f240e79f226a6c6d3131e1
504,ab16ceac97d4468399506724c84f9272,Pedro Vicente Maldonado,En vigencia,744f6097e3fb44f6b3fea5b86216c0d8
505,96faf38431944770be700a810b50fceb,Distrito Metropolitano de Quito,En vigencia,17f25137ea3d4283866a28d3b8120f31
506,62a293404c5c42638c2f0bab84c4ff50,San Miguel de los Bancos,En vigencia,277c8e3598284d2ca5ff621a57ed8a3d
507,a5d0cb00ae4a46e4b18f25b153616528,Distrito Metropolitano de Quito,En vigencia,67f42d6d3690456a95006038ba4f3b4a
508,ef33e80275c34bf58a4c347dab1deb08,Cayambe,En vigencia,b13a82ebcca24f4b828a8afc1dc491f9
509,016a51cf310643baa056f2e3e4fe2329,Distrito Metropolitano de Quito,En vigencia,2d10ab4ba126498ebbdccab93f6bc80a
510,43d69491e74c4665b743b3f90e008ac2,Distrito Metropolitano de Quito,En vigencia,127f5199b4514c72956a7caa0bcc85b5
511,0b040d4d13ad4c479cf4603d8d5140db,Distrito Metropolitano de Quito,En vigencia,70ac3e26616443da8b5ba923f7fe8f88
512,8ee6ba0d4853414cac13b1b8d5dd051e,Distrito Metropolitano de Quito,En vigencia,615e84dcff2542759503859ba6c68f6d
513,da8d3cf87a0646e198b06c678aad4d32,Distrito Metropolitano de Quito,En vigencia,716929842b2a4da38f80fc768d08fcbc
514,fd3f8fe2a42f417aa70a94cb153c282c,Pedro Vicente Maldonado,En vigencia,9b0010b577444ea49550158df9808095
515,592f24a0f53f41f293ad11464d98abb3,Mejia,En vigencia,c64ba3eaf73e4a7698c658b84240600f
516,65224fdc77834a51a3a7bd599cda66c3,San Miguel de los Bancos,En vigencia,3c2945c95cb947e58d2b8b1682bdce83
517,42dc4ac533384746a7c9c2b0c066d07b,Distrito Metropolitano de Quito,En vigencia,4f18c1b50f434c6bbee6c3160e36e3fe
518,c9b6aac248fe42a593d169595c374c66,Distrito Metropolitano de Quito,En vigencia,e5eabad302bb4223805afa08a06c2223
519,467211c28ee6472eb32e0758093b00ad,Distrito Metropolitano de Quito,En vigencia,f7e30c9d5fbc4c759c759ed845748fc9
520,aace1f7bb952494d804c276526402c5e,Distrito Metropolitano de Quito,En vigencia,a56d82742b8946ed84350ea950a7f1f0
521,8b94c228f53b43b5a00eff6704098d6d,Distrito Metropolitano de Quito,En vigencia,eb2794f530c341e1aedb4c481c514444
522,6a1a6a13178044b78cb34cea94b3e0c4,Mejia,En vigencia,5429dc2ee89540e5a3ff7bfd9dddb2b5
523,b64b1a36550d42a88043b0d2d11c2b2e,Distrito Metropolitano de Quito,En vigencia,304bc10323154cd7a97c4ed0f714f0eb
524,b709c19c01f740e3bd6602f9018cc77b,Rumiñahui,En vigencia,00a3b6ec7ba642c59921caf9fc7eb5d3
525,3acd6de61b0140fcba6ebd4150c16f5f,Distrito Metropolitano de Quito,No existe,66e7af89564c4bc5a79b166a40d41e38
526,22918c3b69b740cbaeebd4439cfaab0e,Distrito Metropolitano de Quito,En vigencia,15322e3729a04e32bcc249bee67aeeb4
527,13b59b9da9ca48d08dda5088f09ec29f,Distrito Metropolitano de Quito,En vigencia,4fabc261989c4a859e032cbc7503945d
528,44cb8ea9673345b8917637bfccd9f453,Distrito Metropolitano de Quito,En vigencia,fa09a1bcf19d417292266dfb76482c0f
529,8503e19d5cb34584b583acd3cea72285,Distrito Metropolitano de Quito,En vigencia,a4486bae8c1a466c80eab60b58e58ed9
530,d81eb68a5bc449c2b63515638f1910b7,Distrito Metropolitano de Quito,En vigencia,47cbaff06eaa4e3ead69903488dc4175
531,851983a5800e4aa1ad262efaebd6d9f7,Mejia,En vigencia,df874e92dc7147a5a1f13e2195d615f5
532,a122a5601dac47ab825d5d00adf65399,Pedro Vicente Maldonado,En vigencia,6875a1c88fc04e8cb044ebcfe0bb1232
533,a20c35c3f7e74c73820a61ea3048f73b,Distrito Metropolitano de Quito,En vigencia,2a34a64369cc40a1b1b3f66837f9be85
534,033ae8adc92c473794e95ddebd648ce8,Puerto Quito,En vigencia,2584f990dd904fe7b38d271bec959c3a
535,5774a59edbe4436b8e9c3728477ff244,Distrito Metropolitano de Quito,En vigencia,1b217fc8777f49869445edf5d7e9b180
536,0edb37d2d2114b5492aa74d788d155a7,Pedro Moncayo,En vigencia,5bb92c54d7e94347adfe68432223bcc0
537,64ef738f589043c885038d9bd2f2a7f7,Distrito Metropolitano de Quito,En vigencia,69e29d8a909b459f9edcc60fb285c091
538,f719384fbd7046f1bb35cc582b74c536,Distrito Metropolitano de Quito,En vigencia,098e9c35647c4a65a4cf56fe83ae99d5
539,eb7835a236c242509a1513f39c1c5698,Distrito Metropolitano de Quito,No existe,ee25ab00c4264f2c9cf772ced9fc979a
540,f4005faf24bc48adb0246d092467aa25,Distrito Metropolitano de Quito,No existe,2f52a5724e37405a993a46704ad4b632
541,905c8ce855074637bb14e440a47e98b6,Distrito Metropolitano de Quito,En vigencia,f59038c9a9e34d478b236a8e00f5ef48
542,0a887640a91f4340b3347a7a5669ed18,Distrito Metropolitano de Quito,En vigencia,b299673d41fb4abf8404d9fb60e05b66
543,9256cf50f94b48198fe973d1fa581e9a,Distrito Metropolitano de Quito,En vigencia,6a4c10d2987d427ab5558f43b09f3005
544,5aba889d1324473eb7fa3e3b5ddfbdab,Puerto Quito,En vigencia,56709da28f884607b2a877a02ee2f0d1
545,42b54bbcd0fb460aa0957a22c134d97a,Pedro Moncayo,En vigencia,89857997d7e44568a63721bb95ee728d
546,2da538009d0f490cae488d2f3b2696fe,Distrito Metropolitano de Quito,En vigencia,fb68ec094f0a4bd8ab57cac8dbeb7adf
547,88867cf77129450a86cb275037d8eb85,Distrito Metropolitano de Quito,En vigencia,9a004cbe899e4007853056342e7902fd
548,60984b8bef3546bb901b7cb522e6bc32,Distrito Metropolitano de Quito,En vigencia,100db0e99d5d46f09726f6a25de7183c
549,44d324359a294c00876860c4676b5b37,Pedro Moncayo,En vigencia,9828788a9cef48c8bb40d4bd49873202
550,7432b266589240798c802b81276eb3ce,Pedro Moncayo,En vigencia,11c152989db544d19af118fc29bf884a
551,2a2f7e06257347088c2ac09d30edb458,Distrito Metropolitano de Quito,En vigencia,8d2808178f6e47c3aa9a3f1a7bbc47ae
552,b8dd1a97227140829eb22606ba710df4,Mejia,En vigencia,51766330bfa94e69a58384f8e90e3529
553,805c42e8ef074061b9a81a09c04545bd,Distrito Metropolitano de Quito,En vigencia,453d26582eac4e1f8bcd78d232e57dd6
554,02d3bbb3dc2d4297a69a2f9b6979eecf,Distrito Metropolitano de Quito,En vigencia,95ad4a26e6a2427d8aabbf6ba4db2256
555,28b2b8ff1d0a4f3ab59111a3a57428a4,Pedro Vicente Maldonado,En vigencia,5ad691e73396411f941a9ece6ebda698
556,af66bc0bc98046db9cb8e46da768b3ec,Distrito Metropolitano de Quito,En vigencia,9ec3c0cf30aa4ac3b0ae3c3989b1a8e6
557,d128ad165a294b7dabb5dda524e078bd,Distrito Metropolitano de Quito,En vigencia,e5a539088df643fba5750f5873780af3
558,b7c2bebbecd8470997dd42df62488826,Distrito Metropolitano de Quito,En vigencia,56acd54687194ec68e8b1b1f73dc8733
559,a65a5b89102c431a93fad62fc2ef148c,Distrito Metropolitano de Quito,En vigencia,f48398e4ea3b403ba99d7fbfa04ef962
560,cbe6147e15ec476e81cca427b9a38198,Rumiñahui,En vigencia,02c5899bddf440cdb6087ec237544c72
561,42038ce9e1a145a2b17c8ef95710d2d4,Distrito Metropolitano de Quito,En vigencia,0b930e9641c042078a2e6db655777c54
562,62c8caac7bf74203ba5c5168b2fbe433,Mejia,En vigencia,739357f67e744a47af352e65b1fd9145
563,e80f69f29bef4f1881de158b0133bf88,Puerto Quito,En vigencia,8ecabdb820464cf39dda8ef4225efc4d
564,13d815a4afeb4e9cac6d1148126b1212,Distrito Metropolitano de Quito,En vigencia,07cedcbabe6542a0811268a0ef6018b2
565,7d9e122a1fbc4efab3fdee8296b23b92,Distrito Metropolitano de Quito,En vigencia,9aa5b0a035b94ad49d159579dc38c620
566,993abe77c48a422ea890c9cf352761d7,Puerto Quito,En vigencia,ad0a7ac5afb442558644961f9db2815b
567,a4488571b2f64f66a31972332e346741,Distrito Metropolitano de Quito,En vigencia,2f86f5250d9444178a477adf489f8971
568,31b608f982e14c34909dbc6fa4f35498,Distrito Metropolitano de Quito,En vigencia,500e518614864cb3bc34eb41151a997a
569,c975a62d6c534ed589cc63794cfe3db4,Rumiñahui,En vigencia,3d99ad3c8c9646d8a7a8f2be87c32f8e
570,d3317d0359d543328d1f7043f63a6aaa,Mejia,En vigencia,deec1dd30c554d9c8f58eddfee149d68
571,5626fe7e3101485ea940e070eb34d1e2,Pedro Moncayo,En vigencia,c4e36370ac7e4370b253c8de42e26d42
572,2e1d85e0b51a42c6ad3a69c56221499f,Rumiñahui,En vigencia,70674ab4a7834ad883146dc4572928cf
573,d0b2d74c866b43f1be6b223683445d8a,San Miguel de los Bancos,En vigencia,7c9711b28cd84c3b8cba53414156c8ac
574,7226b638dbb04f688ae5236792578d86,Pedro Vicente Maldonado,En vigencia,15aa799f2fe54d519533c288ce9f074d
575,b1c85ab5d22143cd9eb1ce38d8f4cc88,Mejia,En vigencia,7d3b3fbd1c9949278d6c5d99c43d7b4b
576,ea70145d5b9a41f4a771b092d1d1784d,Distrito Metropolitano de Quito,En vigencia,171fc1bb8e964b36b90fcbe82140e816
577,87035490762645e59fbbee3a1db54935,Distrito Metropolitano de Quito,No existe,9b451234a6cc45f3bf7f0b9e24be4983
578,4d5a8952cb484b348ea5e57482086845,San Miguel de los Bancos,En vigencia,24fe2a15cd0b4ab8bac12ee5288a8e24
579,05f55d7263674683a0984c53e4696d9e,Mejia,En vigencia,4326707cfb9d4e0b9b8379274404a13c
580,36a58c7869384e26aa5be97edc239ca8,Distrito Metropolitano de Quito,En vigencia,c0fc5c6fbff54e99ab0858803b6fee83
581,0d6a5eb92c2647a29d091ef19cb0b5a4,Distrito Metropolitano de Quito,En vigencia,dd2b178e5d2b4d3aaba0c513ff58c9c9
582,d066894c21b24cebb4628e82b7640a9f,Mejia,En vigencia,5b5feb8a158f461cba3806c1f0c74840
583,94a33395060f477eb635c1f42dd9d68f,Distrito Metropolitano de Quito,En vigencia,59467f3d2fbc42439c3bb0b096afa0b2
584,0a00ee4cfccf42ff8aaf295b4d2e8392,Cayambe,En vigencia,b38dfd946a974505b5e165989129302a
585,cbab4e22b717443fb2a386ea431b7e03,Distrito Metropolitano de Quito,En vigencia,dbbe3694dd8c4e60b77728135159f8a6
586,b32437601cda4e42893ec17f692a963b,Distrito Metropolitano de Quito,En vigencia,3a68a539a11c4c0f94aabc1217c90edd
587,5bc9322ae24c42849e8f9e9907749dcf,Distrito Metropolitano de Quito,En vigencia,8cbcebe0059048e9b8be86e0a5f5df50
588,d91d409e76f142a4b1650abb98434511,Distrito Metropolitano de Quito,En vigencia,0a45133f00c6417f896fff31096bc48b
589,ffa6f779dd294ba990f92b83dfeba186,Distrito Metropolitano de Quito,En vigencia,f0189ed49b3b46e7abf327475f00e2ed
590,53ff0b436f2842ee8c8e4cecf49aff53,Distrito Metropolitano de Quito,En vigencia,1c2042f56044459687d643ded794617b
591,d86bb9754983415483c3a706772e0850,Distrito Metropolitano de Quito,En vigencia,80bc01cf913346909dc94103e88d2b69
592,c85b7caebe6c4d6cb22b2bba25677620,Distrito Metropolitano de Quito,En vigencia,acf9531b02e44a1992452c0ad058fade
593,6abdd6fa92584b2cb9812b640b5cc6b4,Distrito Metropolitano de Quito,En vigencia,b9112ba5e1424dcf8c5e7b6594bfc421
594,d9be845cb54d4f8db4e67ec2bd53f876,Distrito Metropolitano de Quito,En vigencia,05e391c1c50047b1b910cfd220c7a19e
595,0c0fc8ed03a84d5d9f8165b0cab19f03,Distrito Metropolitano de Quito,En vigencia,27090c8ad9234965888689ec6f78cb6c
596,3d9156a98b704386b95c74cdb819430f,Distrito Metropolitano de Quito,En vigencia,5f2d8137cb1f4f199d6a769037c79f7d
597,5110debb3b45471dbed520ad7825c215,Cayambe,En vigencia,9364dcb0dc914cd880b4f7535e279e42
598,ba292c45b65540da86642e83407479c1,Puerto Quito,En vigencia,2911f71648944bf2bf0ffe8124f5ec3d
599,c552d05bfc594dcb966172e8c9694bbd,San Miguel de los Bancos,En vigencia,6b71ca528c7d4c6aa2cc5e092471e807
600,23bdc98e6c874fd89aa909e2de112654,Distrito Metropolitano de Quito,En vigencia,7cb890d6654e4b2c96862a357154987d
601,37153dac31c54d7e9280ad2a65760ed4,Distrito Metropolitano de Quito,En vigencia,35849377144c49238b7fc8923adb1fff
602,94f0267cdf8b4eb9a1cc465a5e342554,Distrito Metropolitano de Quito,En vigencia,be8a6cca2073493db203b5b2d1d92c34
603,2bacc97b01974b4d95908b54230010e2,Distrito Metropolitano de Quito,En vigencia,7461b14e5e914cde829e32e75b08129b
604,b6e766ad83d94ebcb905a6c12f5963f4,Mejia,En vigencia,279211e414cb4061982d41c30a08c571
605,5c3bce62291b44219b22e47e5809f42a,Distrito Metropolitano de Quito,En vigencia,7f1cc374f6c149b5b2e722e844c14862
606,36fd23d185374cf283cc5b096d89e739,Distrito Metropolitano de Quito,En vigencia,30603d9a47db443f9f9e31ea4b9ae7ae
607,bf1e74e9f6d64eb49479365e234437ae,San Miguel de los Bancos,En vigencia,35ab5d0074404dcca27c54206e8685b0
608,243d0406feef4f29a21d388e284d159e,Distrito Metropolitano de Quito,En vigencia,d7753581ce9d4c0889c721286428474e
609,cb22d99f2ea3440c8b3cad7140a0584c,Distrito Metropolitano de Quito,No existe,ce5a1bfcd1a4409788644837ec219733
610,d3509541be5445eaa5f5406351632602,Distrito Metropolitano de Quito,En vigencia,43d56e32e3e04a16a5989d72ecdb883d
611,3b937093449848baaffc7c60e0979ad3,Distrito Metropolitano de Quito,En vigencia,58ada240448d4eb082cb89d6e315560c
612,1d871e283d0d4c0aa7915395f8c2d8c7,Distrito Metropolitano de Quito,En vigencia,aa83f3a747ee4bdc9be97f2ded74226c
613,27bba075a5d0404abe4c36505a9f0026,Rumiñahui,En vigencia,79a0bac5df994133aba16091e5bed338
614,fd827d687218452cbc18956e38555fc9,Rumiñahui,En vigencia,859431287c1342699ebbaea7250055c1
615,f2595384516040458e49331a9b46e340,Distrito Metropolitano de Quito,En vigencia,17cac0f6371a4223a6ad53101136cf35
616,54cf9532a65e4244b0d8c536e2f9cd2e,Pedro Moncayo,En vigencia,b88b52f4c7d34d1c8268261744aae1d5
617,8ba9d0718018458f906ecc0481e33d10,Distrito Metropolitano de Quito,En vigencia,fd00bb6856474590a383f142800ccd24
618,ad1cc217cefd48cdacc711c6f77a1d3d,Distrito Metropolitano de Quito,En vigencia,fa7240e6c5394ea5a2ab6a8383c8b315
619,ba8e267ca4de441b9da9580988b1b8ab,Distrito Metropolitano de Quito,En vigencia,4219a18fa2c04805a92fe5530468b171
620,2345c50696f849fd9fb6d577b34f0a21,Distrito Metropolitano de Quito,En vigencia,8275be0148b34d0584bb607bd836ed0b
621,48d239a32fbd4367a0810cac373a1476,Distrito Metropolitano de Quito,En vigencia,1c16fa4a40764356a13d3edfecce235c
622,43963b9d79844c3fb687dfc5509055bf,Distrito Metropolitano de Quito,En vigencia,90f5e33bb26d40c5bdeca4da77ecb399
623,23bfdcf1cab541b9ae767834ffd21dab,Distrito Metropolitano de Quito,En vigencia,9b062e2352a04a2dba7194bd57be8959
624,7924972707624f0ca459afcde99f4dd1,Distrito Metropolitano de Quito,En vigencia,b861db1d5f7249f49c68d2dd055dd16e
625,f39ba9be67b74a76b487f1976b119a20,Distrito Metropolitano de Quito,En vigencia,f8a1b15e5bc34353927a147fbaa38055
626,838b8e1e8999494b96fc591a7475a72b,Mejia,En vigencia,8ef407c991f34cf98901781992bd959e
627,a3a391983b9145889612e83e35ed4624,Distrito Metropolitano de Quito,En vigencia,09c7712b3e234b94b5886bc1c51f326b
628,91e428886889461480fb5b0cabcd97f0,Distrito Metropolitano de Quito,En vigencia,0c0e3ae397174573b32d44276ce89b5b
629,56703d74bc4847d7b2bec9b953eed067,Distrito Metropolitano de Quito,En vigencia,5d4f0177bc3d46ed9fdc48469babb4f0
630,0c9c947e1e9e4212863d9d4f248f4885,Pedro Vicente Maldonado,En vigencia,6b09bb57a73c4dbba204b396ad896da1
631,bd6109ba8f584957a6a21ac392a70133,Distrito Metropolitano de Quito,En vigencia,3e67afd11f914d82b9c04c24e0c3d16c
632,f7de5b5ddc5e4219a8b273de0b0f962d,Distrito Metropolitano de Quito,En vigencia,c8851189123040978920f93d49b58d16
633,c0706c3b1c7543fd9a50e99db0940363,Distrito Metropolitano de Quito,En vigencia,845cf550f080414594d609e58549d3a1
634,689f2813a70245549e77d314372b38b7,Distrito Metropolitano de Quito,En vigencia,f773709736de4e638d71feaa04ad9213
635,04f0789dbd6341fb9d53ada6d0815475,Distrito Metropolitano de Quito,En vigencia,52369523565f4e6685e1a5f59e250157
636,ad1aeac26e8e4c98aa70c9ec7bd170e6,Distrito Metropolitano de Quito,En vigencia,2ba02210c66f4d7b92f1029b2aabeb84
637,c6abcee196314207a6e3148e7a8b8a99,Distrito Metropolitano de Quito,No existe,5e0f2d15fa844dddb31448c4dc73e969
638,b9dda7b867f54eafa753bb164e9f692b,Puerto Quito,En vigencia,30f98f03cfa342138e2c677b9c9ab471
639,6dc00f3c190243a4b02610ba5cf02347,Cayambe,En vigencia,a225874ca75d42a0ace14c5b6be8926c
640,402a0402c9064b678bcf543d5931f6f0,Distrito Metropolitano de Quito,En vigencia,623081ac1fb84897b938e0754c0d5b15
641,1df8ce1a861a4ef685de361c438728a5,Distrito Metropolitano de Quito,En vigencia,3905339fc2f84d99aa1a4e4974c520dc
642,1c60f23294504e57b8866eecd3a9af9e,Pedro Vicente Maldonado,En vigencia,93b94d34ce40497db8bddd4ee8ec8b22
643,86b0417c5c4f4d679c4c59a9ac047aaf,Distrito Metropolitano de Quito,En vigencia,d1f650d493da4e0db27408cd4d5ede96
644,fa1864a02063483bbcd7b320dbe6c696,Puerto Quito,En vigencia,eaccde4b560d48c7af00c29239bb0c14
645,b9d3e988c3cf4382ba8b37c54d854d8d,Distrito Metropolitano de Quito,En vigencia,3e144bfe8c884a7699403214bc63626c
646,132f7a051f5d47ba96fc3abb294d62f2,Distrito Metropolitano de Quito,En vigencia,91d4e4288bab43abb593924710981b38
647,48ab4458a56e4fff8745cfe42517d103,Distrito Metropolitano de Quito,En vigencia,b330a56efe534e21b8a5ac271e887b89
648,0fa81be1363540c4bb2e0cdbe917a225,Distrito Metropolitano de Quito,En vigencia,23af96ec170a4bf08dcba035f0dcae3a
649,841d15f2c374411695263c8b19bc7274,Distrito Metropolitano de Quito,No existe,73679d29dbb741929aa7c53489b6b9da
650,9b76b010e31f46b79e109f93ce7f83a7,Distrito Metropolitano de Quito,En vigencia,1549fb7c322344bea19a2efc41aca650
651,4f990596baae4b818f15148e61031e34,Distrito Metropolitano de Quito,En vigencia,34dee40541214486b00135a495ac38e9
652,d47272e65a904dbea4560f0d550ac563,Distrito Metropolitano de Quito,En vigencia,bf8976033c6e4a2dbfea1afbfd1c9949
653,9928c1b2a7ce44aa8c08f6ecaa9665bc,Distrito Metropolitano de Quito,En vigencia,497a804c710d4b0981169c4f97a6e4ee
654,fa53cb71b72a48fcb03ae86401202cd5,Distrito Metropolitano de Quito,No existe,1ed8ff4e0a2f498d870fd9187b934651
655,1b087370c3c74e658664621bbb7f2102,Cayambe,En vigencia,80dbd7a1e36b4d5ca60dd228cb53d099
656,fc7fc7201ef946eab24a032fe98ff541,Cayambe,En vigencia,1f6beb4c2b6c48ce8e39779ed0dda3ec
657,806d0be387c9492b883a20fd7712e8ea,Rumiñahui,En vigencia,44d0a90420f04aecac9435fb73726d63
658,a5f219eef1eb47a0a32b4fb1d01a7a60,Puerto Quito,En vigencia,6573fd60482d476c9374abb2eec0b2b0
659,d69fe4f8eda647ee8e7301eddac78fa8,Puerto Quito,En vigencia,bcc1a71c14e0400cb2b29a7b14daa8cf
660,f3b07b171d414c55b2f85100bb80a263,Cayambe,En vigencia,f794274daddc4d43a6dae926b96c553b
661,55385b9c8e25444599a64756a68489f2,Rumiñahui,En vigencia,29e540681c38468e864b9705b6d2b8a7
662,1d5f83939f5647ea845b936cdb450edb,Pedro Moncayo,En vigencia,f3ed55500f5e4afc8f62f98ce7fc2e5e
663,1b45b6de98814998945c332d85aab1d7,Distrito Metropolitano de Quito,En vigencia,73e684e9c4d84c9c9e1aafb04e9289dc
664,487d91056b98418faea1055264de8683,Distrito Metropolitano de Quito,En vigencia,e82da16941054b64b71ce7a538f0a60c
665,a7084bc7c5fb48079738b5b9ded39ca9,Pedro Vicente Maldonado,En vigencia,805ca61c54ee453b91fa14c82d6fa03e
666,60e81ac3bb644f1fa4f86573aa174fb5,Distrito Metropolitano de Quito,En vigencia,79cce08f53754dbda490ae2b6a855a97
667,a8fa82e179e34be984c132fea4f41b90,Distrito Metropolitano de Quito,En vigencia,2a581d94dab941f28ed443ddbe02e12c
668,2e96f9860d5c46918ac1e1641f3e0f97,Distrito Metropolitano de Quito,En vigencia,54a14e93c07d44b7856e155df2eaa122
669,21864a0d76fb47deb4df833b88e7d775,Pedro Vicente Maldonado,En vigencia,57ec2dfd433745de89722d1daf87f947
670,c27dcf1e1c7c4db3a11621f0694d2bcb,Distrito Metropolitano de Quito,En vigencia,e74a00bde4294ef3acad15167f0e7e56
671,07dc36632e66429f8b2fe8b28dfcae46,San Miguel de los Bancos,En vigencia,51f1ab0f6f1149a5ab9eea14feed0af6
672,e479e33a3ece4b22a1e05351c88e8041,Distrito Metropolitano de Quito,En vigencia,71dfd3d08e0b42dc8086858ba0edd767
673,fe564a1571b04e94be06a3d251ec9e5e,Distrito Metropolitano de Quito,En vigencia,ba42e7b06d8a4e11979d3201e905a116
674,5680486b9511453697c9811783ccb496,Distrito Metropolitano de Quito,En vigencia,2971e2ba2464410a958232ea17d943cc
675,2f6effa605aa4698bd980f393cf7faf2,Distrito Metropolitano de Quito,En vigencia,c1406499a6b4445b9818b5c712876c33
676,de63da551a89443ab11a0efb3fe33e39,Distrito Metropolitano de Quito,En vigencia,c42aedd8acca473d929d3a09b8a9fd4e
677,13f29b4146a04734aea579cfa074d194,San Miguel de los Bancos,En vigencia,1212b922f14d4d1089ba767390bbe556
678,bdabe5f23a9643928de1fc0e52e16cea,Cayambe,En vigencia,3fcebb5592304c3cb446e1a7f01aaa27
