,IdBarrio,Nombre_Barrio,IdCiu,Id_Coor,IdUPC
330,d68a0e688df547da8de158db706b5381,San Diego,a0b5f2c18f5a44b5a8fce7b4a2d98391,6bd9904987fa4fb7a127441fde2c159a,16b126da81b546068d20f020dd291fb2
331,0a2b52c8a49648ec93184a509f0d12cb,San Roque,1552601948a84aed9cc307a35f23fe36,d96da945e0844e37a5b4e913a53409af,25bc694af2a74c60a80b3ddc3b913430
332,81886f68bccf4b579cfbca6ec4d01c89,Turubamba,b42bf1c26f1a4c0f9d35cd055b89d2eb,169870fb547c489388a371977316b857,e7b3f3f7629943daac82a073e1a90a65
333,8e3db886a3584f99977f6d3986aaefaa,San Diego,3175ee2b96d14edcb5046ce348f98e46,609504533a774ad6bebb08c42a69b9e8,d3eb728cbc53415f91629b902e170089
334,6093f692acb04b48abc3724f80afc4f1,Rumipamba,b5fe24b4b7f7421b959ea9c6f6ae5d7c,9530817a28154753a92a5a601c02f2db,78414c92a1ff4565b9f6fb9446aa68ec
335,83fd21cf18964133af2f27c51fb9b65a,Chimbacalle,cb60e433b75147c1b11fdb563c5d28ec,83b1ba7e5266439aa2670bdc2a1a912d,a08cc015eb5d478cafcdb22af7a4d557
336,51cbc2b7a0be45b8b1585ca2e21c6c33,Chillogallo,39219479590744f7a58950d5f3d0cc13,ef4fc17d80834ee28a5adbf254602629,04d5463a86274e5db53e6141838a42a9
337,001a60e2adc6400789e5ba38baee9d16,Rumipamba,3327f5c12da64df09ec2ae3e2c2dc71f,98b7d0e04c4241b2b8b9a8ecfd09314e,aa9be8c0b5894353a737b17c612ccb05
338,e9023a696b02407eb32305b59f89f34e,San Diego,6dc7918dc50442c393cb0af0dadb3265,ee63f1af9aaf4e3887417d903ec4e62f,bbdbde76f1a8459eb8298c15730f53d2
339,6e1cfe9ea47a4241b78f9f6d4e1b0d4b,San Diego,14fb3a568fa945879b81945fce8fc8d7,84954cf68ba645b5bc97ce7c95e92dfb,cd5ba83d34ca4c03976c2638a292c35b
340,62403358b37d4e069e5d5e296396d95b,Comité del Pueblo,83df6c14f82245c08685508653ca4a23,4a29559ae62f465f95967fe380da7d93,3b8f670016fd43abae958552fceb902d
341,71793988a3f641628a52bfce2ad5e54e,San Diego,a230fde111154172b2e24ee32b788991,e3f5ce3fb1fc4e5eaf15eb5b0c661015,2434129bad5746db9642aa376e4e6c9d
342,4d9eafa6b49448c3af772ee27056c37e,Solanda,db7ae89001264cf998f3d6759d8ae5e6,025aad5ee4d3419dbb6a80e5409caf0d,857fe88aca594330baec32d5f1c1aa7d
343,84f07c78963f49159dc38d7cba2171ee,San Diego,afbc5f75d9b04bd89727a590a2be3e09,a38498d7940f47629c693d830e17454d,850cdf23a20443debc105c08ac79e23c
344,33ffe7ccfb8a455dad5e01a99cecbf4d,San Diego,fa448188fb1749e2b938b4d47b1e402a,7e6dcde8199e47ed9553a700d02e7242,6a1d27d96566443d939134f246fcdcce
345,bd5f90af396040a3813bd58de1910416,San Diego,cd62c309254346abb144421cc7325a2c,67e54fe053974948b77529109a0c0566,7976b42559cd4104932d0cef627e83cc
346,d7598ebb8a4e4aa18a1adbd05e335f21,San Diego,9d5cd437b528471c8ca2e44a6c2c5ce4,0fcb8ad5cf124cc4a816f385679c4d29,f8f35cc9fa314bc89ae4050fd2ff607e
347,b7734f6f9f1f419a873b0877ad1b20e3,San Diego,f1ba7ab282f04b45a77055196ee7b244,1f28970e00924fe881567c93c823abe0,5c9967a1551743ddbf6ffff44f1ec0a7
348,1f98d9cf36f64e9d81cf77eced580029,San Diego,68ef066d9147430ebdc48e5540551383,6380a31995b14c4e81a9b70727a4acad,dace124eaf5a455aaaadb6087bb3aa73
349,d952f8d12b5542f5818bfa98e3ee6230,San Diego,3432bddf067d49fc94674b3e5ed7040d,90fed0b19a6e499ba630e9f5321439d6,f520d0033a494cdbadc9e66e17cce756
350,4335974b2a464285b4ec811afaca01e3,Kennedy,fff7d70581d54f749e2c9d6a6b014733,8f2cdf1d856f41e1a672b01ceafcc7f2,48a4528735a5463d9977ded8403f2d2a
351,c1e07c3223944f35af2a742f0c15705b,Iñaquito,f04399ce62574c6093165939bddfb8e9,62cfdb1f61ea401f98b27637cdec69b5,ba61524788144332950aebcdf8da7dde
352,df643ffa5cea4fc7bbb45b824c632d8c,San Diego,83a254e46ef3496fafe8d3ee77e9b1ad,55a3b62934e84358bdaf01df2abae63b,2c40e0ed00594df6968be932ea6cb75d
353,b82f6a601ba84b6a997a07dd9c5ce4e8,San Diego,8d0da83186d54248bf559875d1d5399c,9698fb7253cb491987cc8b4c7285cd55,2cb034d8c79d46d384459736809054cf
354,442a3170cdbb4be6a7a0b28437eb757f,San Diego,3941eeba473341b7920f2553b5d78d02,bdee05674f54480dadb12e05abd44376,1ea82e3f17ef4d91bd81685fc20a2e63
355,94757f02008141a1a320fafeefdf9381,San Diego,3b734969432d4cb2993c1196f88b28b1,6443bf9066794684a452378bc49698a7,29aecc1de921419d8993370210cb0765
356,b7c6f6b5b4784f7e897ad0a509318f73,San Roque,9f6a62fb33044f9faac5afea98833647,481cbf0c79674eb38badb21b5d2f5c4d,9880c88239394a97b7c61ee38d0bd219
357,f140d42bd3d746f59a27ff16f24bbc25,San Diego,e941ac09a42a41e28737cd4cfa85f4c7,51458b1a1ae24c7bba771bb22ae36589,adbd50ad70df4363b625989e3e9362ab
358,991574898cad4e39b80cd5a742949ac9,San Roque,a3a9b6af0511428f936f03b011ff81ce,b1eaac633e7d4f548eb719a31a6bc9ac,b41003ff9a7b44a58d013b5ab9673e69
359,99908351136c44519183f1a466b584dd,San Diego,a8df2bd8bcac457f9d0844de245dbab6,f5ecff620d8e4f14acb8c486c0e19ea6,51ea4addef4b465da1808d300568b982
360,41be47e4a596484aae0eff5e967843e6,La Concepción,bfacc050425943a7994f26a25932693b,18bf7f19a38e4f39858b5ef6bdf4d8e1,51446eb014e147b2bcea533a068faaaa
361,ce450d69963f49d895e25f6c9855fbf6,San Diego,9478caf394864f0c94664795d686f6e7,cabd973523c943f1befce8fd3078eb96,53e97bb054c446c1bfc9fbf4619a544c
362,3abe6fbd18514127b1b8c20904e69f93,Guamaní,ac8b7c1bde1b4652abb9ecd83d899e7f,af70a48f7f0d430ba4d23fa6ccb924a9,a644449459d84e59989101c5aef7b544
363,6e7412dcd99941bcba6e12fbd12d0983,Turubamba,cf84e74d60f34ad78501b600b2250e34,e8ad2ffacf544d36bc3980ad135c0f1a,67bb2d558d874957838256a60853f40d
364,9a16d61285f049e4a39d985e76e0193e,San Diego,773d7778af2a41768170ac9610fb5283,3fb36a1e67c346d3bcf38b94cbc7ce9d,51c6e351d82f4ca49c794cb307136d15
365,32b136b5b5ed4380b22b9d06ef81b614,San Diego,b208839a7f4b43798f57c38d3927bcea,37cf4385fca147688784b787a3ba3782,1ba02af490224931a31574c7cfc93419
366,4f240e376ef94bca88be640f8188fbf3,Kennedy,ab6ebc9a0fc74bfd8e84f9b0833b5431,1bc536a38bdf4c0cad7f8d6b106bb2ac,b4823ea7c5ec4341bb7ae6b29ff4924b
367,8deac12bc7604d9e9c696844f43e9d41,San Diego,0f649ccc47e346ca80e9df15b061865e,b4a49aa7f1304eceb7ead4135d3c047c,9841cccf36c742e99c9a7f8426678afb
368,27d8a5887c584c0a88a80ad7182b1016,San Diego,32b450cb795749939ef2e9c633977205,828162d7bfc841249f04ccfefe891513,95bbfa1e41c24235838bab5e69f5ab7b
369,ee46b5617d514903a46a30d573cca8e0,Mariscal Sucre,27a0d229ca1d4c699aeaf9caf79f7a5a,fd19ff0f08bc43bea116ab26fa1a31fc,0f301b2bd212426a8188244163a59527
370,18960e6ffe7843b99d286a0ffaa127e5,San Diego,2cb33ec310fb4c2695ef32824eef7cdb,703a49fb4e2047e79933ca7515a0084c,75bd4edf47ea4d8880b1f326a59766d6
371,bd20f493fded4b44be72d0672847154d,La Mena,eaeb908dc82341f9ba2808b480e0af70,b56e7afae8b545a6b7349938e0fd1cea,0c6b2c014d8d40c7b3a6c84d964a5d63
372,3d7607d60fc84ab9a61cd005622da309,Jipijapa,09f9de5069e844a88471d39be56c479c,67ac50917fdd41e689bc949f72a2bb98,0d9371189a2c428dbad30951766e7d95
373,73d525b6ab1f4c8dbebb8525c46031b2,San Diego,55eeaccab287437fb4ca1d76c7e64cf7,9fbd41904f9043cb88b3133dfab28e00,55fd1c3b6a9e41b7b223b1c806560111
374,ef485f734a674eebb3572b74b93c8495,El Condado,61344a556de64a5a9280c9573a030483,4521fcf8f027424ca4326082d6ce7162,226d2abab5fa43d7bbab0dcba75665fc
375,82e1ec44d0aa4eb78cd065eb3c517615,San Diego,02030b34355b43d2b961ef1b83507b88,a7005b82d8d94bb6993c401dc58b51b8,5a6fa12eb46a4b4bb3c191ff73cbfd7a
376,c3227e4ce7fa4602a9e3b4947fc4f18f,San Diego,136651a1d7664fb8b77d67ef40595ea0,a16af326f7174d38975e3994a0cc5aa5,b1d70f14d07b4bfe86b6d8997fdfa35c
377,7734cc8a12d64567b23b7ab36140e9ba,Chilibulo,6ab75c6845ef497d9e61ad60c0c48e87,588f32531ead435ba186442e0e8d6e45,aba415b0779549878df41887586d7736
378,38a22f160e3b4146a5701148f0fb21ca,San Diego,886e7cefa37c46d0b1c8803fd1b7b156,5efa332ce30546f899cbb0cb17e708f5,3cc36431e8054f67852f6c41f9e53b9a
379,3980345be80a436c81d6622b5c1f1237,San Diego,24a6f43dab0447a8a7c17bef4e41eaf7,9d1b9fb7c4b04b73a574b8b299cc34c6,6ecfad79d13c406391d09c086a186f2a
380,38777d0062824b56bee914405d3a8ac0,La Magdalena,9a5789b0f6b147df8cb2bd64824bfa27,53f2cb6a515d426e95a7b7db87b6fa54,aa97f8746ba44cb0a99f2be811f7a845
381,6fb9b694aa854cde89068a2b42b8f6ba,San Diego,7f593e5bf9be457eacbd867b4d9bde9f,9f4fc6cff86047349d9ffad5c32fefb8,9483bbde58194d60b9077e1519ddb1fe
382,460bad11774d40f7b111b9bdeb5f3c74,San Diego,de65699af0db4baa91094ccc3da59934,fb927bb926024e2bb09ab473302bc865,91f09459e730447595839513de0f3ec6
383,d9f0caad3e0d4e5e8c5cad1069597414,La Argelia,ec5dcf9eb1314457a6357cf1e62c4433,04c977b23e4d40c984cf509d77d2c1e9,924ff8d2a1ac4aafa2b7c1738010b5d3
384,b635aaf94a8943a6a845a9038cb8b64e,San Diego,0697a20978114e97beefe39ea725f02f,9395bf2e5a5940149246972e8bca93d5,a2757419908a44a191daa41679ab1ae2
385,ab0f06738d0c48699a2f0a316517f7e7,San Bartolo,60b56941f46040f69d76bf2f86f84e30,f39810d6c5354158861049c595c3b37f,fe60b8f2a44e47d7b625931bf5b81c5a
386,8a33856c67034f138b43a397d42e4997,San Diego,765ec786dbf741569e5bd84a2c3b43a7,b8973082992b47f4afa953a7e16468b0,9974e5d388414b2a84cc776f2dc35308
387,28a925a1c1b644499dd1402684b925f1,San Diego,d9ce59bf51a54a58810631ca7ad52e2b,56c1f733f74f4771b6bb00e884b15c37,08b1e7e487264d7e94c2e2f527ce1867
388,0d165cc6f2e140f59bd1f9bffab822d3,San Diego,c2a794bdf9c345a491c55240b664043d,2d96e5ecf1bb41609435870770e782c1,1b54230ac4ea492fa133d9ad117af33e
389,2295d6abe319440ba83cb5ba9f3e9534,Cochapamba,115cebeae4dd472188d5e95104ec9634,ffbda959bd3245f9a483ca7a4f6d2013,7e483845def449a9beef58bcb988dff8
390,b7caeaec7da0452b9d4295a8d7f813a2,San Diego,f106a899fea24ba1a10caf78d6e92305,deecb126b4b947ddadee5037a66f9c77,eb3828c2dcd34abcbeb41d55289347a4
391,e46866a465fd4ed1a5c250b077ef9df7,San Diego,1d8f0eea27974c1ab5ab49d98912e926,5e2cd27692094333b044c4c7444bbcb6,a88c8eea5d474d14bcc351cfcf1faf63
392,eba5b74353854afcbee7631fca0bac81,San Diego,a2bb256eace649f0935669ea5e5f56a4,b55f8bac92334d688f37e64647bf162a,8d7480f760b64b3a92aba9a748d5e68e
393,5c2b6ff5a37f46408ad10bcca294a3c4,San Bartolo,83fb8aff38274bd0ba268077d687f5dd,7b319fa6df3c484abd4977e3ecd1a2d4,0b624e4b47dc49bb8a461e59e4d8ed13
394,35057c71a3c74a578f14480735156169,Mariscal Sucre,f50be55824d74073bf3b0c36cd8d145e,ca5fa83fb43149749fcdd28d3e64028d,613cf7f11e524d9e9bb5c5e04bdec59a
395,8390ac7e78f24dcb971a6de8b8b4bf9f,San Diego,172e95b3c26544a89a22ac7a456010e9,8f4deb312e99447d9acc450c630086f0,2ee2ec8fbfa345e8925550e2d61fcc8a
396,6567ff17943e4654b07df30eb97699e8,San Diego,67b2b6b084c5405eaedcba8af55f2e7d,4e45dc403e5d4e80a9ef7414a604f00c,50723f3caefc43459034bb26713f34df
397,9ce73a9ccc3d4bffa3669c5466815013,San Diego,6764073105784491901dce9a77b75b5a,ab9ba21486194fa48dee7943d9beda44,add96fb3c20d47ddb5f98006f4033c0b
398,435879bb3e83480ebe57308e1f3d4b7c,Puengasí,14791d8d610649e28d3486654fa8880b,f186adf7bc3d4fb79df957f18f316ba0,5c65982d11ea49349649b3daf03140ed
399,67d7cadaac224b7997e3567182961d02,San Diego,90ac79edb7794596b5fae767527c0aad,f9a909126c8f407ba9835fbfa5e9d4ff,2b63c83bef604beb8682d3e19d3c7d4e
400,757724e0565842529927f855a59d69c1,San Diego,ad8cf1a7f7674e5c85946237a5538801,d750f9f4a83e49a19dac47e9e9d954f9,27a75c190ceb4698b6d7caad7839f7d4
401,3e5e4680e786427d92322c4697a55757,San Diego,6dd5e70697bc4678b83007ecca79a0fd,3ca36b5a230c4209a4f08c66728e2a2f,d8ddbf7a598943be810d4c784e76f1f2
402,81a0cf07269f493db5b59c15bd3e94b8,San Diego,d1b134ed4dba47ebb34528c19cd6b180,0d217907a5654277b1d6dcfe0b8b6c84,15daaaf9ea9d47d3a10400e0393770f3
403,79cae76e60a24e2d87ef5cc0e3e39891,San Diego,fc4d1dd399ea4a1796545cd66d16295f,4d393541bbd446ac99ec7038401b4fd0,349f25333b9147b4a3b7869fd27a33ea
404,580f08ac28df41629b6a2179fd70bbd1,Puengasí,6e71328562d745dcb4edabc8aa4758e3,5dd4cb29b3dd4962a62c6e727f5f1a59,377c80954b7a48839338a1996ce9880b
405,05b4c24973c54e5099c29b852248a545,Chimbacalle,a6fde883dd314188a31fd0426ca8a500,1da13ea6bc2d4b0abccb257a22eb3d68,2242642b60134eabb9b4061eafbfd8cc
406,f5f20221a37c4eea9b39e0edbf35fe0f,La Mena,e319ed02613243578d638c5fe1bedd38,8ad3c3d0fc1f44d4a9725d22b4a5d06a,9c474900b3e54d219b876154a363db28
407,0c9c7e5f36c7402995d8e63b009122f9,San Diego,89625fe14a7b4dcb81401ba8dab66a54,7e9baf04d64f4ef7a3355c68acea4a4f,8bb1f4754c724e08b1228a2105cc2d5a
408,76cd834208f24c42a548736b3a276e97,San Roque,d80ef5c0320d46d9b25de949670fa965,b8695291c2b74416a9887b19f50e70b6,2e6f515ec38e4a93825563a5330d79d9
409,ce6d1d71fcbd4d6abcdc9c7b9089535e,Kennedy,a320f7cef90e4e7984c8f34c63be0392,ae4c448f71da43a2aecc691f0d5ec54d,96bc2c3c2d4f4e8ba9309d9a4e8f87d9
410,9ba48fbb0c204c17a4d313c00a5d5dce,San Roque,655e576324b44302b6f5fa9bf3dee13d,a9faa8dd8b264dd9bcc7c043c6274ea2,a984c7a4a10f4412a3bd114be6705099
411,8088c2f5c35b4f9995acf2df36bda90e,San Diego,958ca178719841cf951530764f5302d8,1e6a38fd0abc40568db81c154514f691,7d18131fe7d24c6ca612fda0581e745e
412,87bf5c8f58e54467a018660464b42b01,San Roque,fc5b19b43d2d43b8a0a66f85cdd1749a,1571c4d8e3c3467791abc966334e47f1,4bedb94c9eb8478ba43c3c42d244cf06
413,d4658ae6e17e4c4f9273b6efa83c326c,San Diego,8f715d61441b49fba8d71e9988092cb3,1d4087b4108445b4a70bd36cfd757bed,b8d7d1d4d0f447f2b3f20b22791df66f
414,970e6501088b4ad0bf8dae169fb3a4f8,San Diego,eb36a6797d6e4f6b9ce18971c9aa8888,ddafcdb2f202416c95b17d99310ea95b,bd10222a4753475684d51d210d2e7432
415,24e2716adb4e49079705034b1c3e8bce,Jipijapa,871fedc221754ad5bbdb9db0866bed48,deab8f6e976b47ee9321328c9c83df16,4987ebfd8b814852b75d1c6034b3c9d2
416,04eebac0f5fd45ae9d2b66a0dcf43ba3,San Diego,ef8867623654402db3af724538adb0bf,96aec95e43174f6db4ff4730881c1b2f,900da8c813724bf7babf1ffd8f7f0666
417,1448201d3dfa462093fd96027ce6b7ed,San Diego,60f2651233b94555b0b7117037b71672,7bc79bf0928c479d9c926a07f787ab4e,6418e459a30845af9c0ee21b937dbea3
418,5d956f909bad471a914afad7c3eda0aa,San Diego,b1344bbfe45a459ab3707c21351aea08,1a9dc2063f314210be027e37ed2f3a94,f5c0003c1af74b0bb3f21bf2f81df9d9
419,3f057f15cb844ae48f955050c514ebb0,San Diego,6e51da30b08c4a488a9d4e6611d9cb70,974d38394f074cfdaa74b9396b2d75d7,87df99ab84944b31a5a857f90d2dafbf
420,642fb3d9e90f42ac9b574801737f4155,San Diego,8f86f35e53fc43c89e038b2e4c97690a,2715c8b15e144b50b736cc686869f3d4,a4766144e46e47b79133209efb4ed9a5
421,fd10f296c9c54b6db606fbc462454874,Cotocollao,1c9505b2046445cbaa3fa6f7d0c937d5,21a6c63252034a9eb29d312eeff0d4f6,bfcc95ee1ed442e89556b6441551cd01
422,39c2b35a786c48cab9a1964e5bc70a55,San Diego,f57c36051e254db9a62837963e082593,727c74ecacd1417792a96ab34d123892,b545d12c6ae0439fa68dd73fc301de4b
423,6b8c097197954188af28d60bc843253a,Rumipamba,aff72041300648c6a0c571023f208fa0,958bbcfa13914f41a727ba9f7f5ca55d,f373aff755224e05b3202cc72afeccf8
424,145bffa6987e49c0afce999fd309f840,San Diego,559a0bd1c4764d8e91657d20bc68d02e,e2869bcfee6e4712afca4d1cafd2f841,901d4a42cc40404682a2e672747e3480
425,4b29a2dd66544d5fa457af6988fc1373,San Diego,d3a53422c0564c15a1e6414d4f03fd5e,d7bd2e15505d44f99e0f8c8d5b0cc8b5,d6b37579ca04466e904580dde5eb9bad
426,c4758150e210480cb2be75c904458bf1,San Diego,ada9d06689634d27b4724c6f537e5ff1,d643254af3be4916b1e8a953e3b5c556,023f86ab45204277a115879e05ed5619
427,8867deeda68f4334b8af1726b5bc2941,San Diego,19f167695c6b44d4bbf7f5030ff1ee4b,e8f8f58ac92a42959c0823355f996ead,53c49046f9a54a1cab39bc2c3a1ded11
428,6c04511a6db048699e2ce06973fbc45a,San Diego,cdddb6d915af431cb579130080950170,f74f8d4bebda432588d110e22896f38b,75ff2b2feaf34d788c8d5aa57c7d9535
429,9a8d796fbdc44b6f9918f6ccf5c54332,San Diego,da56e57844e54e0e9eb1ca1c2980cf0a,0c15518b19d84991bba0942cd878e3a1,0f8cecf4b4ba47eab144ebe9d5d1436b
430,362c6fb1d2a34e79b990151639ed75b1,La Concepción,7d292946ab83454283d40abc59e4e377,a81d6d9b5bfc4314bc06cb38881c8690,75c7f3143c2141098db88f5360ead456
431,c011660091b1467d82335c34ed762e6b,La Libertad,62c8ac29381b449c8cbae5f2f69aaa1a,7d390c1d171540af8448458c89f0e02f,fd831e731a6c48bc82f936240a8cddbd
432,21938dd1d70e42b19c87db4006f69522,Jipijapa,3f4cc85d41194867b28b06323faa9275,482330765c584bd6b91a26f730edd887,62f6eb7f4b7e40368b47198942ac109b
433,60fb93b6b0964631a3629402a969327a,San Diego,dc2fd99bfcce4e56a99683b548460f1a,359a1204054e424a9fc461da2dec2e1b,4a528ee63e824e2192383e4b586e08e6
434,f9fe35ec1baa4f709c118e19c01119fc,Chimbacalle,7a33e4ddd04b4f818cbaf0479ebc21be,5bb55a84246c40cb9d87ac4ad7db94c3,e276127d9f834a70aeb951ca2e29733c
435,a3cf0a3dd2364b2f9694c4afbd50f4f1,La Ferroviaria,1ba974f930b84c918271e8a3fa4bc393,c02c94b4bbf14e168580f1e472c59268,67bf3562c52a40a98b5114fba01d90b2
436,bfb7b89c0c1147729c1d48109dc7bfd3,La Mena,f4f3b481fc4844f0a0c7a05ff3149c54,b7afba60ef16418d8f5882c4cbe24807,89dc3f80663a4b75800874d5e2b52b1e
437,fcd0c7fb77c342f1970a688032f4e37f,San Diego,c9696088df4243ed980a776236363e2e,ee12a4f261064e2d8befb0f80a8018e4,26233031c760488f8647d0c95a3c1f48
438,01ab3c5e3cc24a83be06b9e4ae06f239,San Roque,94eede5dbcef4a17b21ec3a3537b44f9,c2ad14a4ba1d42bea6ae7ac463c11bbc,bf509cdcb30e42d29c750dc15f09c204
439,9cabdac18eb64903a16db94529901de9,San Roque,71f77ed6a7ff42de9680344c91f10652,b5bae5d46c0a40d08c271602ab19830a,30a09bec2c444b0cb08c6e105c3f871e
440,7c3b47c4ee3d4a7e8e66bfc278945e23,San Diego,d9a6611d77ac478e91da53d31191409d,991e65774c8445808f986f0368f8ae1a,9bf3485f0221447cafb80f416ca018b7
441,a7e96a685fb54a99b21faf27bce71fa2,Solanda,1aaad33f4b3f42ceb2a538a698633507,e05598dec08b4963bc78f7b019df0fa5,c9ecabb3cd5847ab8f8b3fc0be175dca
442,bd907476865e4c0c8ceb056fb9886db8,La Libertad,20ba9a8833374f4c92b1d6f2004ac3db,a3c74d30e1fa4825899c0ed9f90a4527,a39ca0c0f1f34b56829e70e7bd35a146
443,76e4e5cfde6a433ca8a7d89a5e9bb1bc,La Ecuatoriana,b1e9ba87e6a843499ee541adcdf21fd5,14f94a56d05d4d82bd727cf28f04c6b5,b3ffe24bbf744a11bdca9efd79f896d9
444,5e18cda0475a44fa9135cda0cc439e1f,San Diego,6af709de4f5a4bf2b23dae1e09a419fe,c603d1d81c7541a38eabff1f6a013bc8,f20ea9c87c13446f9da876e32a64b073
445,fea579b747524a9596062279e988e1cf,San Diego,2e51b7d44cf24335b687a62824f14c22,1f37d68ee2494f99bc265db6d6875e59,47df82ce7d334b258c55260176ad93fb
446,c9410d6edb754848b08804158ba6e219,Solanda,5765a11ca2504cbb810d7153b6050eee,d4c5625ef89b437084a5bb3b35a74a2a,bd127280ea0d486dad64f18a1c95ad79
447,cd59e2ecc8984d51aabd8e2955a4ddb3,San Diego,110aae733bdd4151a2caf04fcf05c74c,4bc8effb528d411398571b623f6237a6,7ccffaa2cf314f44bc6e58ebc8f55cfb
448,b35ae85baa204fed8bbc921649df4c7e,Carcelén,fa779e2c11cb4fc1b767340b995913a1,4fe36d3daf3b4f259ffa3075bb367a44,887b19d2d1be4e8fac83b5cd49145a6e
449,8154ad4bdd644614b39c03c21b0561cf,Chillogallo,f38842b54247417f9f7bd299d70e5542,e87362ffa7ce4b23a312172eddc11b98,f4095ec3d06d4655a34988030df2e32e
450,cfea90f1d45f4076b97eaf8e7807f804,San Diego,84680274d3764455a3bb5b235097603e,b94f1f62630c438d8c26dc9e287798d8,443ca2e5b7214dd493ab562f47d0ec87
451,631dda28dda34e7cb539e7ef2cfe2043,Centro Histórico,262264eacd914755abdde62a825b152e,74c9be2bbb2643b09320cf4725ae0173,214388f5834944b6be1f8a4f76b27639
452,cc908c9d372247a78410c62f42eb5d61,San Diego,ef2fc9295c7949e8ab4305dfaf768fa1,73c3f99e09e148049e9b2a3a41572619,90833adbbe8f4f3491eb552210ab5255
453,b15b9efced30404ca5072d85ddf5fe63,San Diego,544529320a6c47fc8a043cc84a77621b,6f6178a3d18d4515b27b09616e4cf379,3a5baa00654945aa90cec7464553e268
454,670eed2cdd4347f387c763f336f705cf,San Diego,da724543a7e1458ba4ac1276625c6232,53e947268c9a4adfada70c1cdcecc72f,99e5ae1829e248eb8524f88e4e93e94b
455,f34d782eb8cb41ae90eb7a17b40de78b,Kennedy,7bfb5d2346094feab4f5339000ff876e,11d5d40a403f4cbf9842055b0848ed20,9726237a8ff8480ab72f4ae5b727433b
456,a4e54fb1c022401a8b4744fe340a694f,San Roque,6b66873055214743afd52e275a957847,7c7064f4fa9c454dba4227fe5c995366,72b102c2ecc54f628c9478f8b37d120e
457,86f9b40dfacc40c58bf29b3258a3b9c6,San Diego,42c09ef0d6724702a32ba4fd4496a7f5,4f4e5df3d48442dea6097bf727313f78,fe1c989278e744108ed2d1fb966816f0
458,17032e54daf44489ba20039aa5238755,San Diego,dc7d4f6617944c3692acab3f09d659e4,fbbc06d678ce435e99048f4c9d785cd6,a8bb97f90cc242aa9ae5e4799e30baf5
459,61c19f6871ef4a738fa430ebde156411,San Diego,07217a3de2a24085bd2947c242e0ee1c,53f8deaf1ce94d2db4b0992de7330a00,05a0eb9a9b774d1f95d86ecf8209854e
460,b24c426dbd424f77a9e27d8e9e46169e,Puengasí,ad0e4c0bf40e41599e558f5299270f5c,4c48906976834bb18c87a1173ff08a33,f9f25702f47c42f4ae055d5d1b34f9ba
461,0ff140a926d74425b25151ab48a4a472,San Diego,91244f872a994bbfac0ac8dd17e27400,3b9b5b91b4e9487b91ff9d92734d24fa,7a6a1b5b6cfb4337959af3f5005807fb
462,7eeda8f3428a4408aec22d56d0e4cd63,San Roque,29097ab0a1eb47b492a913b3509f614e,d1f0e3cdd7bc4c9d8efe6db207e1882b,18c95ba03d574e5dae5fdd2c9c682027
463,9e1ab09d3220415fa302b78fe0e84c87,San Diego,c0fe7ffaffcf4f2791258e4f51d7372a,ffa33a9d549b45a4be61f231ff158254,6544cf651d5a454ebfbc3f4b95d7dedf
464,7dc79b45cb1d41499a1378331fa6b34d,San Diego,ab8a721f295042638b9fcfb2c2e1d7c0,bccd6a4a90294254a1a37f6871a3c50d,cf6e424758fd42f59f28a1f2b782fecc
465,5b739d1b7acf47cc863e71d85d57b64b,La Concepción,e307156e594046ea95cb24927ea18c99,681cbe3043dd434ba96b040da420737d,41dbec98f5d3489d82a2626876fd3958
466,5535f6bcbfc7438e958d77050d3f3b56,Centro Histórico,90566c10ab914507b1994632de75d85f,71cbe80a68544f29a2a63af98197de46,f38150fbe468477dbb6d5292b2fee5dd
467,4fd63d6cc2214cb9870f2535ffd3c638,La Ecuatoriana,2e50d387d90d48dd8489f86b0951c374,c5adff2b5d4640ee87dad5e66bc4df36,fda6c26d9169499eb1b6026c3501b4c5
468,f7d258953ef74a99a9f0e874adc402a8,San Diego,f3a2a403987145119e0cb3eb70c84971,9f7d46e8a1ce438a9ee89ab6a6483995,e00655a6a3ca4dddbfedc1386d01dd8f
469,16e0d597e14c4d5fb99da68b6938f904,El Condado,489c23c98f714681a83d30bce77f9a5d,9947f7bd2d9048c3a101f8f0ba3f5994,a767be40146646539f1a73b7de8a9b9f
470,8a739e692bdc4efb9b8f6042ee0a4b22,Turubamba,fb811691b8e543a68b4809a1879bc29e,85ce7469545c483d8d75c82672c87376,145651037f604117bd30ab40e47c2720
471,5c7d284af6aa483f920428b377b119e6,La Libertad,859ddf6dc16f42bca0e1a0c0d7930ef0,a508f62719eb4b3c98c16edb98e4ea7e,ecfff577f01f49e0a0ed16ef25acb295
472,3c51d5ded86e4fbb96e56f684f417ebb,San Diego,3d2b13058180490698a95792ee7e5183,1b4184364c764292b51a3fac252e5d6e,8d6c9fb8c4224e0eb954436212650fa0
473,9b67cb2d8c224dc3928290190e33e8c2,Kennedy,f3bdca23708a46899766f7e37ce460c1,85b40a828b7c4df2921706778b672313,08693839b82246b09612096fb2930c9f
474,4700e54584b54f35b556c0bc335919b2,El Condado,6e2fc1252d21496384f5910602a806eb,a2e10db24df54ad19f923ba800192f59,e97676e6346747b8a0a44ef5ba3087fc
