,IdCiu,Nombre_Ciu,Status_Ciu,idProv,Id_Canton,Id_Coor
470,6f233550efd4489b9b28f315448c41e4,Quito,En vigencia,0b7a00fffa814a6f946545f6a886ef22,19b68f64861044f8be0b4d05418bee49,3a9eacbc523d43eb8870d1fdc8f8fec2
471,600050a8560946d48e2903afac45c418,Quito,En vigencia,4a413f85736b4aa0a0ab6bbdeb1cd582,31d8715fb896464ab3b6fafd3173e06b,8a21be6c562441149d29f33aebc9ab7e
472,f3800a306c684d8d83538cd052c1e45e,Quito,En vigencia,bfe15d8c9e614669986077cd25fe790f,7cc1e10faf514b3fbdd07c1c2e22574d,942c2c8e725449be9bc8d0f0cd108fd0
473,2cbfccce75d74b8db82f0f4638a28507,Machachi,En vigencia,72a3feef076b45fd955bd23ecec14a0a,8b08249a8bbc412485900d26a7e29276,366d8949fed14aacbe9f3616f96d73eb
474,9c1a1d9da67d440c82475320e508e634,Quito,En vigencia,e1c84beafd28410bbc7d7ac309b2d792,4d336a46a281455fb3e88c7ace243630,1e98eb1b7ed34a8ea64e52c999ce6faf
475,0e43e176f06c4f6b9755116c8adad9f4,Quito,En vigencia,7629de63e5f24f99830239966aefad78,ea6bd4fbd9434a229731963a45a8038e,d8ac5c3b8cb84753bcfd1b92d2a0ae64
476,83d193121f9542b38ea0a77a1336d5b1,Quito,En vigencia,4df41cdc0eac42149c0fb6023d3ecf74,5691b856d2e7445387cad29ddd1183af,ecdcab27499c4a5fbe9281c4366f36f2
477,8ef53945d4d84240b023a285f1f08e61,Quito,En vigencia,612f1bc360144d36b6025d4befb58322,9e78d8f1e6f14777b5c32decdaf02de2,39bc601afccc4c5ea3190b3264c0a809
478,8cb85d11c3134d23b62a33b52dd378d1,Quito,En vigencia,57ebd96bf59349b0b605fb3b2905c6f6,fa348675132e46adab7c497a55edda15,dfca411de8e24a478a4e653f39b673bf
479,76feed36a05d4a6f886dbd5a3fc3954f,Quito,En vigencia,8ec7cb155315494395844344c51c27f7,12b70cd6aa4141898d41aa115e8ef33d,85f4d28956b548d2b6d08ed16e63e150
480,7267b779f3044f1b92e9b6431d620db8,Quito,En vigencia,c058ed24cd4641bbb5669e009c44deb4,e97ee0cf398745629e0edf822050e704,12a119c61e6242fba78071a9993f86a4
481,725679cc68324b5aab770c3a4321c213,Quito,En vigencia,efd5a9ec549d42abb2e6285d4bf06d14,ddde5ec3f0df4c6abcfd8cd96fcc91b6,1af7162deb274259bd43ad4a7af70af9
482,c594326989ff4df1b919c5f8b8ebadd1,Quito,En vigencia,7939a59e72d54039ae6a31854bd3d5f7,360323067f1745419f7ada008c250a0a,8fa62404d5064e148ae50bcb742f29cf
483,c3c8287ca5334610b17579ac5a476708,Quito,En vigencia,81e13a7901034b22b6fcc51b7a94ffa3,75688b87866547fe95f52ad36ed970e0,14b65413c115442f941151338a6bbb38
484,b0488ecd303b4a06bd944ec69882c146,Aloag,En vigencia,bdd759211134428f9d18d28b01c00523,7c11e33347a44703a27eae578380724d,6b438488c9114ea1a7c932ce0530cec1
485,6d42bea9c5ee4de789cbc2d6729b1909,Quito,No existe,8d1a2a765d4e4ecd9f0105a594418f3e,6182d7aaadee412f849cf50aa22b76c7,2ed00e6568af4a4bb88c08fcb3e2f913
486,30c8d828143f49719a31dad386411baa,Quito,En vigencia,0f73d1c981974aa2a4ab673d381d5bf4,7c30632dfc554adfb268bc4cadb58e27,7332356c3e2d4b94b56de0c0a7412efd
487,da463da380c14bf8ad6c365c7713e7bd,Quito,En vigencia,f9d88c280751427084a74ff2f16876a8,86d44949020342b7990ed8a3903f118b,078a949ba5d646f98c6f739f73aeea30
488,74c39d813ed64020aecb9f0c53d3163e,Quito,En vigencia,b2afeba6cabd405585fcb8882a88fa8a,15e239f87a224445b80febc1d0c97fca,52282a3acf67406aa5d537db1536b7ea
489,e23042ea7b79406dbeb371f4372d0d71,Sangolquí,En vigencia,de34d1ae21c442daa43db85282762e9f,41457e6fb1e844118f3b043af08f1f43,781f7cceead34b7b90df8c8b249f33be
490,65b80c8fa5b64c84b4b6103b6d11a025,Quito,En vigencia,19688ac01a024dc3bcfeafb70d0a7c5a,115438549226484fa7e0e3dc0c173bc2,01e8f8f22a3b4ef0b3a3ea24e53eb2bb
491,e1bb7711aa12429d9191277a29c1c668,Quito,En vigencia,2f1e96b9a2ee4a56a510352a63feaa8b,b174ea513fa24bc785cb749b685d160b,9e19ec20b7a844e3830cdac7f6bd0430
492,1ff91d041c8e4d1697e371147664f755,Quito,En vigencia,38016daecf544bcdbd0b77869fe6e788,3efacd22803c4c8a87dee6f2f97c4b5d,f8e92dd8709d4bca85203722308b4eeb
493,03f9ada612454f77b9f0d8188600709b,Quito,En vigencia,041cdeb6201645bbadee50ea39fb5588,9fa5e589cfda4b51a635a3d21d86aa1b,a19f0ccd1dc34c3390546c8339dbb9e8
494,91d8b9972b3e4fd8b8c9795803455291,Quito,En vigencia,ec673c63bc0c432ab6a0eb4b50cbd5ad,68c8312ffeec45ff842064bb86736dd9,66cb1c06f6c0491aa624fb2fe6c5589d
495,6644fe8612634a0094a0efd7e7e2bd05,Sangolquí,En vigencia,5d0318b5a4744b8a8df59c65a21c5844,920b6e5b30e948e6a913b5a9954c6cee,cce485953c2b4af3b7ce13ff14fc547d
496,ae08b5ed064741f0a8617c3786a94d60,Quito,En vigencia,ed58616ece2944a08135199c1efc6ea3,619b3a9387e546af9724318e69b0de93,0f0a2bbfd8e645fdacba0093d8085ac1
497,d9b6e174c0f5493e83fa9b52314355ce,Aloag,En vigencia,be04cda981574543b0e003b349000b66,ab5f87825a634bd684036ee72de71bf9,0bea6e468e2f4ae5b90cb3592dd2b9b1
498,4702647c90ab4603905be29094377c5c,Tabacundo,En vigencia,fdb3eca355774395b45e52ecd0f3b65c,d60dc09ab7f54a8aaea5764e289636d8,5c3d12a3d9594701934f419f72316ba6
499,aab6d42d66f4461286d1dc5fda9e2128,Quito,En vigencia,bab6890a8f4945f998ff294db7f00179,e12521845f7d48ee8dcfe45deaffe9c9,8e52d65a09b3482e83d89bf8c8c43669
500,1a1df7d38795419e801e588c92372940,Quito,En vigencia,8f1a275b37b1422ab7e79484aad76f91,baa41398856f4d9e8471fd05b026f4a6,036f9ef7a41b4282a44615794014d891
501,1c4ba76d56e24dd9ae188d60dd9baa5f,Quito,En vigencia,40fb84fa307e40f388a0b6b43c1ac613,be706bb490994e68a0a18892e2e69a11,78c3e08783f843c99c36279e133e88c5
502,7b9fd4da8c224c74b441e44b11bc38ef,Quito,En vigencia,1632d281cf214bce89a86f10ee01f481,89a87765452248968718d33dded28981,0564b400694d4cc2bb43cfcb125f345a
503,7b4cdc6d041549889fc7cd71be3b1d98,Quito,En vigencia,9ef9f74f885c4cbea88ce7abeed6266e,1c9da797df8b45aba5802557bdc2028d,e5678293c82743879df5bf1d448bec4d
504,4d1f7ac5ab2641fabb2e997ee87f8f6e,Quito,En vigencia,1a1ef18174494354aba937d5bc168ebb,dfc55cad149a4460ae8473182d6c182f,03208f3db04d478b8f84862da09ceabb
505,16018064fae84eeaa7471e6367b92d97,Sangolquí,En vigencia,8097ba4f62ee422fb26dad06162d8436,17e25595e0df414384f00e22db987319,01c5efc22ef046aca097f89993bbad9a
506,acdafc7835cd401b900802ba76e1e85e,Tabacundo,En vigencia,2b058707ecb140eab6b5e4e4b02213fa,4b61b922d5bc4783a7c47c6e0cd69a6a,7009fd930496422bb1cf78d9664cfaa9
507,b76dc7bf1b73447cb45e1cf35a9d8ead,Quito,En vigencia,f1fb91fdd479420eb5e41f3d5f8a6865,560cded49f8e46f79b0d12cc8f48100d,f017c58a03444d5d9d6b330d40e1099b
508,a19c0e9e8f6a49dd803bb8d095062697,Machachi,En vigencia,f65840b76b704a4d8c0451642f629631,a2ed2d4f934041bc9d2f914c13811cc7,eccf66856b22465fa875999d659c2c90
509,111b29b4ecbf41b7b800364f9b3a9485,Quito,En vigencia,039c2a71a0e646b2bcf25e33408a550e,6b69d5a7f806422d8f1c98879c208efe,e91b3862b2de461fbdd9e53369af7c0e
510,2bec2fa471bc4be39af6578c2da1f22a,Aloag,En vigencia,384af45290f34204b0aceacf65ca4de0,827a8dc3120b4cddbcbc794eafaed4af,8ba0c7ea36ab44d7b7d4eded92150a2a
511,4f521d2f57cc4d298057a14e0ab3da52,Quito,En vigencia,4f028e329be84f598dcf20675ecde19a,66ba8d15b0b84497be2bf22c71a7d24f,49f731eceaf24223a5af91e751d80c0c
512,cd29d82004a043cda933c7e706e253b6,Sangolquí,En vigencia,dc8c52757e27477e9daf0eb7444b6a4e,c88725af7c26446f8ea5a9e44ca183cc,9f6b18b396804794b0859361e8a02042
513,63b5ca722f084d72a1c000f6ac3039a5,Cayambe,En vigencia,8950a2bb6ae543968bed6d61009cdc9c,01e7fc6a785f4cd7b3fc4caf6f0703d2,ef7c211655db4ae28dd0a732c6b441bf
514,80298e2b7d254651a2302db2d219f1fa,Quito,En vigencia,8029e9d6f773471ba55d24ea746f6517,3a7f33047c184180bfceeff639cdbacb,d08d129d26224cb5b34a2986034dd06a
515,366107cae65e4392aee36266db9df5bb,Quito,No existe,9e9e75203fda4e54a676caff58b5de39,cd43dd7d1e8e4b35ac1c28b367a04668,6e48f5b1de0245e09bfa58f8cfb6484f
516,cdbdcda719fe489d8d9df050cd5cab70,Cayambe,En vigencia,a35d3f75b0574457974a3d89f0f46aee,0c9a30ca94f84b9c9862cc5f7e7ef045,e5ac6ffc4c06471da5a24092c9362409
517,81b349ef542b4be5a8561a6768d68bbd,Quito,En vigencia,3556ad6bbfae4d87a0c16042f2e8d822,1cff3b7e1f3d4ea09482ba0c30abd37c,cea80af057b8463681bfca1ce9d8ef63
518,475a3f2a6da546b988bc74c1dd3868f0,Quito,En vigencia,ae3030bfd50a419b86ee95d2e549812c,9e6b99ce742a443899aa3cc76aac83df,af5816508fc54043bf2952c1c58a4612
519,48db79ebb3a44e73bf2125b34ff8ab06,Quito,En vigencia,bb2bbda9b05543f7ac812e2106553514,c4f869d44df44d78b047e5f9a1418813,824d1a31b755498089fb5adaa2090a4c
520,a58476eefe49492cab21e8cc1fbe1e80,Quito,En vigencia,6a57ea3c2d764b70adf87022b3e747d2,7e7fa792c5c14d98bddfa1e14d8536f1,9b838087c9314fbd97a0dd4811337d96
521,07e396b68851498aa8d8e0f26ad9fa5b,Machachi,En vigencia,c99f5e8e86f843e5958cd47b0c27b1fc,c533fd988e4943878205674aba4d4077,8e2a1f886c7b49f0b7101eb0fe75ddb3
522,2cdbb08c26b14ffc9a6b04e1375fe5dc,Quito,En vigencia,d6871e8e65bf4dc9b3945b0b9a16e67a,7dec1f44138e457885a199195ed682df,9b75f128925a482392a5b38b5d7102c3
523,ede3cfdd039e4d48b9a5de7c38b72b6d,Quito,En vigencia,1c8bddd56586493385a154483da686e4,7d4e06d6663d4405ab5602beca1d24fc,bc5022f584c94ea081f45e71d244c566
524,f433d4344e8943b2afea91ee7c23156b,Quito,En vigencia,c6791ab80579413fb7bd2f11333d1034,cc3c8b05c4a741419bf261abd5ee0fa1,da82865b16b2483aa66051f685137080
525,3eb6a66cff654eb4b2dbadd36469de25,Quito,En vigencia,b6fa9461040b43ab999b7c44eacbe49b,9f3fc28bb14c4c579e376f07dcca9981,17c498ed720b4e33babb17369181e1c5
526,02c62ed9b8884586baf4fc5a37be0830,Machachi,En vigencia,be275e0ff89a4385a6ab4555965e7369,bf6d030c1bc940e18b1e8215ce3fb178,c31c4e0a55134fc2bec229e4d02cdd49
527,39601554296f45ab9f0f870a85013b71,San Miguel De Los Bancos,En vigencia,ec92b719ab234ebba4a96820333131b4,4b4daef9933b4af89f7fcb2e0809af08,29a7e1dfb2f949b3a15f35d24fd86975
528,4557748c7e454c67bbe7b2cf8ed69231,Quito,En vigencia,c49c232e207d410f8bc63c13f23cdf05,53dda39d84844c63bf91d327189903d3,4f9bdd6cc4e6494592e4026ccd8dfad5
529,6dc26cff6d7e4bdab5f2225d6b34a19f,Quito,En vigencia,8acc7ad955cf41dea396e05a31a3e324,bddd0e5c2e96447da3dcc141a1b99aef,bd07263bb89f404dbc550bebedc5e6c1
530,1225fb5dabf24dbeae0587b88a3120ad,Quito,En vigencia,8ec889f70a90438d948e07f4a9c9922d,00006e9f67f145bbb135932d7a5d1c49,ba0511579bb44e20b6d5b3d1e4b7ed44
531,319ed24772e64d7688233f16950b950b,Cayambe,En vigencia,7fd3f1b622b145cf819f957063564f7d,3c9ae6034f944518bfc0b2a41f066ddb,ba39114087544a38abe133144724676b
532,30602934a0f9474bb468bd8f0be27a4d,Quito,En vigencia,08e356c86d7049188318e3a2c72c5146,ab8fdeaf11a542cd807f2e22ee8bc31a,1fdcc21e955d4a7daa5b1e0353d96f23
533,88dca34ab3ea4813b25d711226c118a5,Cayambe,En vigencia,0767947c13b5445b9842523ee92b84eb,000686f20823445d865828681a197a83,30e37fdc52ad479fa029a7f0793a205e
534,b555812b2c4842e7adbeecf9cf46a782,Quito,En vigencia,fcc5bafc31044e929aa2c9aa759cf32e,22bdcfa9ea634fa6bd812723bf81179f,5868daddf02f41d1a27e11a37b71d67a
535,ddd17810503a42c6a9509924e9afbff2,Quito,En vigencia,c23299ad823e417e979cf3abd5bddcf2,24f68c052c9942b0a64768cbada1dec5,76f3d91a3ab04b87a6044672ae124e83
536,d81c4d0debab47b2b88ae861a69d90e6,Tabacundo,En vigencia,439cca840daa43a7b3f2c34f99a74880,7182c3ca23b148dc8e45f3381bfaba54,a7a0b224829443e692f82915b02ecbc5
537,054198dea7494cb48116664029a8780c,Quito,En vigencia,ee76d6740d0742aa9f044cd78efc9405,58dfd219067f4955a756a2fbdd7a75d1,b8057ffb59744b5884750b72ca46cc3b
538,cd80451485f744828df4cc91ba24dc4d,Tabacundo,En vigencia,497ced92087e4ce2a7b02162fec4ad9f,206ea680e8204f65bd662c52e1f6c2e9,7850f7c2ac8a4dc286a45e941543e1cb
539,c849bfd266f447fa8452173edb10994a,Sangolquí,En vigencia,4b372a54548e4ce6a92e1dc4e133caa0,2fec018a48dd4d8ba8f40a4d35476910,e97c2fcc834d4247bbfeb0d34f5b1a7d
540,2c9e785db14146bca76769f92d3da70b,Tabacundo,En vigencia,6ba699680d7c4a5cbec09240f0efa332,a5261de6d4bc4b6aa0bb1784652f3440,f3845392efa946aaa52cb8c9f76e46ac
541,653b4a4cc3cb4006b9ec89782412e5a2,Sangolquí,En vigencia,23f689e2876a4ce48e03d71052f18e07,5211ef4c174a4c3287f09c1a1bca936b,b3e1f5c49ec6464eba13ecb4c4e2f8c8
542,7d8e2511e7574fdeac28e890ab9c2ec0,Quito,En vigencia,a38ab7272c94483493dfc108a6da8cad,d3b245e57715480bbfe755da34a9c577,deb24e089b6846c5b7b1be5ad6f7a4ec
543,02ab74c17dbc40ddbcf39d1f131dd404,Quito,En vigencia,e3d66303fe75401e8ded4a1115aa7396,ceaffa3ab33c4ee293c0f6894a5ce5bf,a1c925889c1a436f9915fbc900478b7f
544,2e280fe6c8a9444c8dcc4b71adbda892,Aloag,En vigencia,3106d75b5d414b408fa36609798e1196,b064f737699846c3977020c2ea4c3c59,37df464320b4444b962ac256f2b6dfff
545,446647239a2b4f538ed53c0d65401831,Quito,En vigencia,964c1f2185d54829a64fa287a3d86d27,b2c3872604f4441da0593141e9bc3668,a27636915315404380668c32911a2f1f
546,62d38355601e4f44abdcfbe057a6f19c,Quito,En vigencia,de31767cc6e5447dbb55ab2e54dd553e,2ff9d38bf2de4203a39ff6c07089287c,1e8e3580c49748a0b39bf8c5fdde3a5b
547,a357a2b631bd4eb0855a57b0be3f5e99,Cayambe,En vigencia,1bd9f601586d46d2a4a7d6a3cebf9de5,06e08e3de34e406db31b5413ed23184e,90c8f1539697443fa8139b5eee549914
548,c3e118fbfabc445ab0e0c91b787c98cc,Quito,En vigencia,9e72557aaef04fa2a802d09cec456fce,0e473ff8909c426997974c0a6efc620a,d4b37599c3ac4d6295339fef4e86c530
549,5a66b63628454ddfbf3d75fc3155a692,Quito,En vigencia,e7e907cee8e844dfbe6b6b7ce6033c20,7d289dc33b1c43bab844de26e3e3ed16,b87df3ffb9664eae8ed31f31b0fab3f7
550,33bcd7fa20d34551a83e1ecdcad5d52f,Tabacundo,En vigencia,38f080cfefad4d87847425d38a7735e0,0979195ea8574993a9a7ec88052389af,086dac7260404bd2be3b1d650953da0a
551,efcb053fedcc4e69a6722c953b4093bd,Quito,En vigencia,404b4a247832482aa3bef72ac945e1de,627a267947c840f58194643d89864b85,79e0e3b24c9f41518313e48738af76cd
552,64352afb205340258f86e9b73ca9e7a7,Tabacundo,En vigencia,654a1710d3534c9986086533570567ae,c53faecc0c4440f7a46ef3e0e16c7da4,e16092180fc34627bdf3c7ef0fa407d1
553,1b757100683c4f2abf069a6897ee86fd,Quito,En vigencia,170187b2aaa64690b39c94d589ceeed0,a9ce426a0d0a489db123879955abcef5,8268c6efddb74aadb07443174a850702
554,ff8210deea2b40e994f8fc82f7e957a0,Quito,En vigencia,fef952662e14403ab3385e689b76de03,950133a073004bdca19f65ee4021f61d,892f0cc25aac464bbf5550a9d0165c77
555,fa604774dd4d44dba794ecee8d5f8ff1,Machachi,En vigencia,6410f236bd214c7ab8e0dcbfbfee000c,1ca8c571d4214663ad9d930a8d480159,2e270b306b844703b8db52d11a739381
556,f93fb36c8d2b4898917b35504df5b7c7,Quito,En vigencia,4d91e91c33d9415ea575d0d906928027,8b6bd1fc1d0c484da637a5b2569017b0,9f3db4a598c24f1199a58e11833df4af
557,e436f58d92d84088a23e1827efb64f86,Quito,En vigencia,02839c212fa14b5e88eeae77c9f7f4ad,4f82410ac5214de9a417e361e9d0e5fe,c22816b9db904f758b09e2990ec6c9da
558,c0d003aab3b647e1acfa810ac76cf847,Quito,En vigencia,c4159e4635454abca0b4d36cb6e675d1,1c0241288d7a4e7e9c7b3a027e328ca7,baa41be3a1f04b6c8baf6a502b4f8bf5
559,41c20b5654634e0b918c76b6706850f4,Quito,En vigencia,d135c86f9a8a47d5bb0486e238cdaa76,1e74cb8df8f84229ba60c9b9a0f6c987,368776e31b504472a5f8734b00959cff
560,e55a4b8f098441f8bd21ece698e2ed69,Tabacundo,En vigencia,362a7a3e6e44463ba1ee68cfbf5f3c8b,11c3300cf39442fa8a65f1015ff035f1,c4835f6bbf3d4af7ba2402e922eeda69
561,9b721fc85293449492db1e51d8eee733,Quito,En vigencia,1126f826ddf74d54b775adafc8cfa792,a25c6d56e5d344cca129de423c2fba24,41c008100e61455bb75a51ed09b53cbc
562,f7b59b57056a4fe9bbd7146ea0cf3aef,Aloag,En vigencia,1105c3ae23c247eb9db8d33ba023dd64,b9b2ca643c8949aaa4bcdb32ee7e9b04,165aa852888a4165ab84059bcb77317f
563,88a155a71d944de09e4f3dfc0dc50504,Quito,En vigencia,a7ee923f02b84e63986b140cf93accc0,a6d7ba4a7af64e8c893bbeeeda156f4e,a585a1d244b54d9b88b415d817a5a0e6
564,1827f269fdf74ef3970b87eb45005ca4,Aloag,En vigencia,60ee8d427ea34e3fa2a6d6aec67daa57,f7905e61f52e4dedad8269778e1c9948,1ff276abdf0d456982e84d93acc84913
565,318a44fb06c94a1ebfc56ccca6dbe82c,Quito,En vigencia,869240a4f5c74f5798c8c18abb7c3717,61ded77998e84de48b04d27aef0b92c8,0d46a6aba3d94e6e823a342c45a324a7
566,ce8c305f20b746b0a37a6c03f26c9136,Machachi,En vigencia,9cb3688e5c5e41e1a2cdd2ec9cdf91d0,02484795371043c4bf1c9c7d3bd14e40,3b9ba34218584121be54ff32f0758814
567,4602c64b1b174d25ab12e742dde87877,Quito,En vigencia,1f06cb90147d4e458910b4d973f7e281,f8b1f1d90e0f417ba927e783940fd4f1,6a91e1409b4f46ceaf9542c88fac2b36
568,def3b5f15fe540ab9e480a5ce5666f34,Quito,En vigencia,6cef8c19d5e14ca7a96ffba8b5616508,bc9d93aeae0b4194aba1394d4d8ef6d1,f04f4e8c02a64a3cb37e7da0b552b67e
569,dd99ea1aaad44093979c64b017c697d7,Tabacundo,No existe,fb11882d1b8146f0a25a76859dae74d9,b5c6f6bc82814bb8a5b734b5795e2c45,f156c6ed7492487d812cb731a65fe512
570,b8d726d772594135870e85135a741bf4,Quito,En vigencia,af9d17acf290435683e7786cf0dbd72f,1b35db65ab294f39b281371757ca0dde,fef297f895eb414b9c5977b7e19fd6d3
571,c63ceffd84fb44368746295da0304947,Quito,En vigencia,ef12995710d243be8f0e24f8d93ca38c,c420f37246424d35ad626943fa882e19,a434dcd76a5a42fdb9a51499c12cb196
572,1a51447f85bd45ac9ca44ce97d1f50c6,Quito,En vigencia,e6dd411271f448a39c15d367ee25dd45,931f21e7446044e8b7c38db6fd69c4ca,dfa54968bb0345da9366c9a49bbcf23d
573,a0fbabbddde14af0907cac665c242cb0,Quito,En vigencia,d7e4044567ac4bc987bc53b086ae3766,c9bb0fbb68e04c428327fd19817b514d,858ee4bcb63e457ca63af74102b6de48
574,a0432e3ea489460ba45a1c843bf87984,Quito,En vigencia,6cee61c05d0244a29720677135b5a4db,45f4d0f073ae441da87febbf58a36a8c,8f36b1b1c3484021b954492d79aff0b4
575,9f3d2ba0cc684c75bddfa62282c0251f,Quito,En vigencia,96e148206a8b4226a0033d95002179b9,17eb857a349947978105afa576568db2,84077a38d0674a8eac6725bbd590c8d9
576,b7a87b065006480d9d0b6e3a30c12307,Quito,En vigencia,a1ede62ba5d8496e9284ee743a69fd95,8d731231406742e09c2a66a03e5e77e6,a8ee4a3d15374aeeb89d9f8e31c6d25e
577,843dae2951d14c92857d5f5388dbe6ea,Quito,En vigencia,61f981f58604489caaaf387dd0450101,b42177670b0b4c73ad6b06a0e2a64bfb,286cf70a876b4e198f4f088df3f50763
578,c00eed0ee247416882e51cc4f497e6df,Quito,En vigencia,680789c222444cb181dbfd87c2f56a33,87394068928b460d9b54abd079ea78ac,c5b44c8384954cf993c8c206c1efbe55
579,e203f20cf32542379164e981041f0e8f,Quito,En vigencia,360426a958f44e4c8a3c5c9b8cfd63a5,11a9507866d449508914a226025a785b,ba8a3639223f4eb0acf8dafde30d6825
580,5fe4f290f6e44332ae1ed295b08163cf,Quito,En vigencia,aff4cff7c8a04b3d97827a0ee1e77710,69e3d081649e47fd8e9004c0ebce263e,4e39d82d8f9e4123a64c2017d67e5d68
581,3b7b014993e743f0ac441819edf998b2,Quito,En vigencia,68ff942fd58f467ca71c74b34ea65063,8e198210687c4e71a7fd75308df81b36,6fdab3a3716141ffb611fa2decebc511
582,9b45cb43a9f14bccbf87b18fd2e9473c,Quito,En vigencia,d3299d44e27c4fa3b3566186a05bc940,03946e0a05d8434bbc96f03c68d63897,6bf9d3eee46144e48d92090119dc8297
583,7ad8877bda1341c1ae009ce61bf47172,Sangolquí,En vigencia,b548510b318b40d58d423d1d29550285,f7d0daccc1a34509ae9372174a02e903,f1025d5110fb46619aac09f0074c80e1
584,d02446494e3b4bca9a8847ea0e0a106b,Aloag,En vigencia,76d8bbe66b5443748342d657147a44cc,3ac3b555f7994cc0b4a0e0cac874db8a,42f01bce7b2f4560bd889ae3693236ef
585,2696df441ddd4bcea9f06d8856af6303,Quito,En vigencia,f28bc4af645c4b598f2fcd1460b96725,8876748f8e244d9ca673ab9b92508e50,2c2724e4c3fd4f56b34d52bc0074c8b6
586,3c188123e3f740d38791b565df9ffec6,Quito,En vigencia,26baa1b1b29d46778459acdb2f853ebc,2b8c234f6365433495727952909b2383,13329cdd262b4232a598d25ae7c199a1
587,ccd8981c65854ddebedd45a6fcba5f86,Quito,En vigencia,6367f5e985354e59ac7f875af939039e,34e11dbdb28044e7a1512dc96e01759c,9f0f17333e364a21a46073a72f9c7d25
588,b8d8f818d20b4947bf1c48b378f9dbc8,San Miguel De Los Bancos,En vigencia,889ed147a1564c82a9137836d832da30,c2feaed17a114bf19e5cb1e785a17724,151d227e4552429881568c90a1e83bd2
589,10b29e14c13c4e29b0a0721eb0914719,Quito,En vigencia,14b53bb31f2e4c5d90f4c1eaa3d572ae,1dca5688833a47f18c14ef65c7bb75e6,1fab353fc0954f9f8d7c9af4faf2978b
590,87c5b39ad0a0410f876fbab7f7f431ef,Quito,En vigencia,c598c883ceaa4b20be9a6caf181d3d02,887e7cc8295e46e8856dea7561db6b96,70576ff94713475e8d0fe1224e5f3cab
591,6b658f072d0e499d83f71c926343c50c,Quito,En vigencia,43848a061b1c4623a7955521660a2ae6,565a46a38ebc4a72a84b3ffa306fd619,3863ba8fa94b4c85ba513f9e129e9890
592,2d253f5a580e49678d912e02e34cce8c,San Miguel De Los Bancos,En vigencia,b82a47166683400586edd31d1dff3f77,5e01254da8c34786b59109edb1d61961,63ce0c1efe3d439a8e18addf8dd18551
593,a9eeb517760f46e98003255e742b41a0,Aloag,En vigencia,10d5fe09dcd9407da7733512fa29aa63,db51bb3610dc416da02ab8aeacadb106,a057078b1b80402aa2245c144d0af973
594,9a5bd4d70b2d443e96e1aeae830578b5,Quito,En vigencia,00aac7c2adbd43bfa43107c7f77dd28d,30c8f98ef7cb4d259917e0a1e5711982,9f0ab5c89bc6474e8d39e7ca8ce48579
595,d3d08d4408dd4551b4e6046729a9b1f9,Quito,En vigencia,1f19133354ab44e58269975dba279af1,4ba799a99867429da6a62de8bb315316,7ee868b9d86f4a5c9c17b408d1d83773
596,2d38f5bd64f94b8eb5761c355fc60ebd,Quito,En vigencia,3b41e73ca49a4515a80966886eeef512,a7e509d854d340c7887eddff5ff45c3f,0df4b2753ebf4451aeb81a1e558f08c1
597,ea55f576ba394a4ab42bd59d2c0483a9,Aloag,En vigencia,3d7514139f19462e9a6740801379c90f,ceaf763ef4534f90a14ed606fb18c9b2,bcc1496b97674fe5bca2435b38fd81ba
598,b17a34fa8a904775bbd8400989354d94,San Miguel De Los Bancos,En vigencia,5ea5a41174e646f3b350d72e13b06adb,746d98fa01104bb68a1ac34e1e371727,68e2e5561c4346299fc9ef9ec4081582
599,7fe5aa45e8274357ae6e3fdf113cf0bc,Quito,En vigencia,a5aa299b229847a297cdb7bbdb5ab176,d230084001104697942fda2842fa992b,000d60726b6246938bd0e9a35fc5db0e
600,5409980f9fd54c81b9b71f37aebaf9ad,Quito,En vigencia,b6904c352041406e9c1cf965af43a130,8239f24e3c704ab89797466abfbd86ae,2a9fa7f15e3c4e9489ceb26525dea8af
601,f8e68dfcb8e844e5830440a681e006a4,Sangolquí,En vigencia,fc444f2fd691449e89799a40c1dd6dc5,3817a4c9fcd84947bffaeda139fe942d,cd185d57c2854baeb007bbe567b9e532
602,6650b28cd3ff4f499dea3075d34b73eb,Sangolquí,En vigencia,235960a3ac764e94b832a494ec26d154,332f990d20c24ac29e6555229fb59289,9ea8bdb6c4df41ee8b63ac853ec85898
603,091ecf7e56bc45099f646b3630fe38db,Quito,En vigencia,c7b694d57b4643599a132c6902e6a800,d2bcec7fe85c44c3bfd94bc83e5c14cf,562f7010a15e4590be253586d6e4b0e8
604,e1013a5bb42f434ebe37ba7687fdc1c5,Quito,En vigencia,fddc2808f82b4028a88c20c63dc48e62,5b919ab6926f478ea4ab519fd9668004,371f481364004451933149cfa68146e4
605,83d409866a0b48ffa3b1375bad849aa9,Quito,En vigencia,953c1d3e476e4751a4b1f15e1388a6c8,91dd62e887e64bbaad3625268a4fff69,26f7cb8f654747509d805d26c9674d1d
606,5cee2cc7a0c84eff9d7ed12f9277ffd0,Quito,En vigencia,04bf03ebd494446db525d090d74388b3,ae00bfef70244fd68e62a17dde49d8c1,ff63301d9ca747b3aaba5d2ba27c18f1
607,2c0abbb6c47d4e7881c823b44dd855b0,Quito,En vigencia,248b3dc748ea4fbaa8305c4e778b1da4,739e163e2c6d48fdaf08b4c66de5da11,02e566ce053e4a3fa6c8ffba8734b666
