,idProv,Nombre_Pr,Status_PrId_Coor,Status_Pr,Id_Coor
1153,e650353215044077aabe429aefa20392,Guayas,,En vigencia,acfcc2c0c62043c39684d39aaac7e85d
1154,e53bc38a327a4e8584f970978a8f2073,Pichincha,,En vigencia,77ce8bb6835e482aaa5bdba4123e9794
1155,0b7cfc35dbfe44539a70e98ca4688686,Azuay,,En vigencia,788d35ada2af46528bd8415d179fc53b
1156,13a2ba62366441f3b7de76a8bb7122cf,Bolívar,,En vigencia,92b7bd8ab59546df9cb036e95a9600db
1157,093bbcba033045448921c745c77f10f5,Morona Santiago,,En vigencia,032155779f6047a49d96f340e2f22104
1158,e23005ccde5d4fa597126d6457f1b4f6,Santo Domingo de los Tsáchilas,,En vigencia,115a707d561e4940b9018a471d761557
1159,4b76fd569d7147708a131ba28b7008b8,Santa Elena,,En vigencia,682126fe57fd422697a4b055beda2038
1160,b5a20ed317ac41e8991f9d50de2155e3,Pichincha,,En vigencia,3a636383140e4694a75fc5787c8e5659
1161,d4b310b49bcb48d797ac1a64b6fdbe34,Morona Santiago,,En vigencia,d169bd00114e43df8fcfde668d4bab7b
1162,db0e643b2b19456ca0eb6f6158e4a936,Pichincha,,En vigencia,80156e7c9d094850a6140deb5dc58419
1163,17cdb81f766649cea287b854554aae3b,Pichincha,,En vigencia,1a0343a70cd94e0bb5f7ca5de7008a3a
1164,5c68416725d748598a7a7339b32452e9,Sucumbíos,,En vigencia,fb434e58de534e54b6e6c676226da9e9
1165,ecfce9e8835e485a9e6759bec02cf6dd,Guayas,,En vigencia,168c7cafcfd54bf0916b00719159b983
1166,24e392881bcc4d81bf0e8fd67cfb23a1,Pichincha,,En vigencia,3a6ad774492a48b3a2d8c0d985d124ac
1167,e14c210e56344737a37d10177d3eba4f,Cotopaxi,,En vigencia,0530c60164914b0aaf169bb25543e45a
1168,87c0ebfa046542dfae1a5cd47b47b531,Tungurahua,,En vigencia,1c0222d595e8400790f2d8a6d3e9125e
1169,f9765fa22fb349c7bf7025e2a7629638,Esmeraldas,,En vigencia,e5010adb964e406a9a88be62015fdfbd
1170,47180b83aaf4484e85ec0447ec6edc44,Pichincha,,En vigencia,8b89d543a3fd477c9df14f10bbe64415
1171,66c3de5f9a944b0aba37cfd012517e3f,Azuay,,En vigencia,d5c943061c1f4301a83993170a7c2e24
1172,d34d66a72ed646fbabb7f6b63c916049,Chimborazo,,En vigencia,8ef6ef34cd34452880a45212b800e8f1
1173,447a6c77b6d849dda7c4c961d79b3968,Imbabura,,En vigencia,85d9f073beaf4081a39e826176a697aa
1174,4c7237aacd44431494f63e8e044f1f82,Morona Santiago,,En vigencia,804b443a44c14f00971e2359d605df41
1175,5a1ae92f665b403aa719b1f0bf5f8204,Morona Santiago,,En vigencia,4f18986160294971b5045e585196c5fa
1176,55541e9ce47a4affb0fb5fb513ee612f,Loja,,En vigencia,56f76ef0fa69433dbdd14e059d380009
1177,2af8c269556f4d26b15a44e9ae408b3d,Tungurahua,,En vigencia,afbd42f89f3f42fd90239b551d3c86bf
1178,361ff73c713242508056ae0640f978db,Carchi,,En vigencia,175a2cdb91e6407ea4c174460fcb4bfc
1179,b331165074b5443b917caeaf2e852199,Zamora Chinchipe,,En vigencia,e97758183aa945da9e2ae304aa470b50
1180,736279b9130f40ac8b8acd5d252d18ef,Los Ríos,,En vigencia,7b94df5684114e87bee70f21f4fd0a69
1181,d87b98848d454ceeac26360534dc279c,Esmeraldas,,En vigencia,9ee621d4cf184b7d8e69a691e3214f42
1182,7749a9b88be04e0396a8a8beb3000fd3,Bolívar,,En vigencia,c65892e6c4cb4c89a4c448f74615770a
1183,1da120195efa4017bd4a54de17eee0f6,Pichincha,,En vigencia,c20da590b01d42e9a337581074e836ba
1184,52b981486143402b9d709a0b2db9e0a5,Azuay,,En vigencia,6dd16418a94d494c9bc58f510ad90b7a
1185,f3fd7e0620624472b113c2e5dd119b14,Sucumbíos,,En vigencia,c59a5fef58e046bd8d91ee77c341dd64
1186,56e0629fd0604b28891f8b43e32ce6cd,Esmeraldas,,En vigencia,1eab8f9fb2074f1b8ea7b2cdd625b768
1187,d4b778f83f9d44ed9d8bb49a0afbe3f8,Chimborazo,,En vigencia,55272ff238b645888083e0e04c77e398
1188,c3276b370a3e40d49619661a73972b00,Galapagos,,En vigencia,4c06136bcc7a424496f800f5f866b076
1189,22a6d28d3b86448da44b38867988d5f4,Bolívar,,En vigencia,c8d880490be341518794628508fdf242
1190,b69644999b854ca087a5bd6d443e5380,Morona Santiago,,En vigencia,fe9a76426f7f4e4f800f44700d447468
1191,84999dcc45a3449ba7489eb3500e8938,Bolívar,,En vigencia,d40c0259418d4de1bc315adfe887798b
1192,e6181023de6e4327ae3ffd8d388aff31,Guayas,,En vigencia,f45c2f9b3526410ea6f75b19810f9b6f
1193,37cdccb34f014951952ff51f3f0f4e4d,Los Ríos,,En vigencia,57fddae07ef8441cabcf064178b133ee
1194,a9a84af4ab2e4689b02c79284b912fea,Sucumbíos,,En vigencia,ab6fce8fcc044c60be76f99458fef3f2
1195,83b9ef554ba64ed7b946cb66b3f56790,Esmeraldas,,En vigencia,72163c9c8c7746af8d7c8e6e05ccdd9c
1196,41860e29172745a4aae4ded8cd7a6cb1,Santa Elena,,En vigencia,f9d2955c4f6945ca8ecbb22bef97e69a
1197,54cf64574e9c4313bae6da5e1d393a68,Santo Domingo de los Tsáchilas,,En vigencia,7b78947caa4d4c87bb077c8c10926748
1198,d57aa0035f2e41d3854ded1f088739ec,Manabí,,En vigencia,825e4ef8986047b7849b576d913f6397
1199,f4c84c0dab36480e8783de2041748e46,Pichincha,,En vigencia,6a64fed579284c94a5470c49326e695f
1200,fa5ccf9dde42446e9434eb65a0f8e4d3,Chimborazo,,En vigencia,31df6220d45b406ebe2a6f111169053a
1201,7edb866956254d7d8a35dbda2ffe5909,Pichincha,,No existe,1ba18f1fa41547bcb81a90220a3c9805
1202,9a14423ccc4b48219f46ed1682aa57ea,Zamora Chinchipe,,En vigencia,576ffdc99a8e46659fd76f66d4448ccc
1203,27559d46158845a9905b70921452ec33,Pichincha,,En vigencia,91deb8396b27428d9fa7c1caf33e2245
1204,e5493a6293604709842e897c77dc2b59,Carchi,,En vigencia,d3040f79191e47c3802297118646a833
1205,ff7bb2d383604dd88117929552bb49c4,Cotopaxi,,En vigencia,097b78ab62f2473f871991c278bf133c
1206,1eb7a5189cc74966b734097b2e9ec21c,Guayas,,En vigencia,8d20853ad3c94b5a8be955ca71bfeb98
1207,371eaa50affa445f824b87d1379b8dd0,Cotopaxi,,En vigencia,14ac852a9f42400998b144efe11f01c5
1208,79fa162e69464dd184e559a04dca6613,Imbabura,,No existe,5ec92fc2069747c18932b1fb8624cd53
1209,107df0527cc84c30813495752e55497f,Los Ríos,,En vigencia,b952d38c42a24174a37dfc36b3f1cdea
1210,a8ecf519425b451fbc4f8a4b3d079661,Cotopaxi,,En vigencia,94152d4d3f714ea8993d42793572a67f
1211,9c0e9be5a32543ee9d4bfa7ee2807b68,Sucumbíos,,En vigencia,733fdbd8cd794e88ad646655fa038de5
1212,375389b863bd4984b80290192e6eee20,Loja,,En vigencia,4cadd266f86a4e49941d5fc9c8c22cfb
1213,0c1e3e0b3593435581aa280f39821745,Chimborazo,,En vigencia,0be34629638c44c980eabe60880b0b46
1214,2a401c0702454e6b8ad9e83b4f378ccb,Santa Elena,,En vigencia,32a843dc084f4a91b8fcb24345919b03
1215,9e2ca083b5c048eab3e3b69f5b9effef,Pichincha,,En vigencia,62d0d615b3024f4cb6de54b7f5b232f3
1216,1afea53b2e1b43c6b272c4dea38e4989,Pichincha,,En vigencia,e997bd1006144faf839328a3190ed7c6
1217,2bdfa17395bb4c7aaa4f7736a97ef391,Pichincha,,En vigencia,6797224746354e8697e6b16408df44a1
1218,fa33948ed9aa457eb6c1f518239e85ed,Esmeraldas,,En vigencia,c6f7ab3f86484ae186bcee259898179e
1219,f2dcb44bc5184904813244084fb7a16d,Loja,,En vigencia,945a75156ade4b92b42e5054912e83c7
1220,122e615e6ae9421a90b348afc6e63204,Cañar,,En vigencia,fb694c3093fc49a484b997104c089a40
1221,c1e8ab541dba4452864f0ae1fa7a69fa,Orellana,,En vigencia,feab5742dbad4bcb92f43e50e4e17395
1222,6df0a97ae5f24220bec9c7baad1ffe4a,Santa Elena,,En vigencia,286e3ff24ed140198baf786563374ad2
1223,0c5b71d0cab74c309d1f2bd13e5dfac0,Pichincha,,En vigencia,920b2dfd15f5403a9c8c187436be99d6
1224,127b67b8ab1b4188b8091f4a8bc21788,Azuay,,En vigencia,28141d13648242dcad9a6eb648daa95f
1225,840fb4f7a10e49d88279454c5fc08ca1,Orellana,,En vigencia,c79434f39aa740b69170842371ea6bc0
1226,7f5711178be0456899df6a2eb1645115,Sucumbíos,,En vigencia,fe69a58b25b349b9bb955ffd4c7b360d
1227,b436a0890c4a48599650a8a1e9bd9232,Chimborazo,,En vigencia,ba7c4e1ccb6f4f3cb057bba7f0910e77
1228,ee4935954ddc46eeab875cd5aec43b7e,Azuay,,En vigencia,80846076c8fa4d4e95bf95e8eccb68a2
1229,a9254b27c38740428466e9edd0bbfffa,Esmeraldas,,En vigencia,4786e525f79c45509cfcc170f129a683
1230,b385ee9e3d2c41dfac3ee2f7d149ea67,Orellana,,En vigencia,b6acb5b2348446fe926ff0001cc9d549
1231,5cf275bfb9f04a5e8274590a35874e22,Cañar,,En vigencia,45e1ad87723148f3a61fe0a3f0ac5486
1232,a4b18241d60a4c74956c002e6c97491d,Zamora Chinchipe,,En vigencia,37f76f9f968b41d4b622fcfeaa2724a0
1233,94f631296b164803994feab026d261e9,Napo,,En vigencia,4906dd92c4614e03b84a9d4c44d7acce
1234,e6d383b1372247f9a6e9ac9baaf55347,Pichincha,,En vigencia,3da4974807ea47f788422bbb50306788
1235,4adda344bcbf412d86526da10801c9ab,Pichincha,,En vigencia,5d72b990945b47de9bdaf7acb41ecca3
1236,17e575beb11044ff8476e9d32cc8e543,Pastaza,,En vigencia,dce453641c444295bda53aa176de1d15
1237,406e1cde8e284af89b32843af5988240,Carchi,,En vigencia,e9e25405828b4dc08794fe99ee38d5f4
1238,c475d0ba44214e10b0e3d5fe09f0cdd7,Pastaza,,En vigencia,1eef49dba5734494ab312ae766e4f4a9
1239,c56465fc5cb14785b6a9c3935f71f7e0,Carchi,,No existe,00fb365b26004268a97fe267937dd9f2
1240,d4351fd52e444404ba80f5e64b917906,Zamora Chinchipe,,En vigencia,98410e760940496ab6414f6aeffc0552
1241,e882c09c60b7447e979a51d507a48e73,Pichincha,,En vigencia,347f9aef100b48d38a0edfd95d70f9bc
1242,3ae7023f7e7a4687a1757f326c14bfad,Pichincha,,En vigencia,9727a4afbb6444b68cc585919d3135d5
1243,0956ef125fd041999c29f093bc93316c,Esmeraldas,,En vigencia,adc7a249b5b149ad81917533f542288d
1244,9aa44abb8d80458a971c2d709aec44aa,Los Ríos,,En vigencia,37518c72b8a4470286c6818da6e3d19a
1245,8c8ae21968db464996da88047575f458,Pichincha,,En vigencia,50074f4b0cc7430883b2c0472dbf40f6
1246,5671f96780634fa7ad0477da282f2e6f,Santo Domingo de los Tsáchilas,,En vigencia,72efa3bbed9243e080985f8434456891
1247,c05a77eadf5e494a82bbc0dc6ee49586,Cañar,,En vigencia,cd90714d79bb4b8b895e10a6ca9bec7c
1248,5292ba02e3364e2b88e28dc8d9979ddd,Tungurahua,,En vigencia,12ff92225ecb493089ce898a593e038f
1249,72c9a6b695d6475b90a77ef935428d95,Santo Domingo de los Tsáchilas,,En vigencia,e889d064074c41bbb7f4f92e5611a3f9
1250,623941d0490b41d6ab3e35e2bf9b4b38,Orellana,,En vigencia,9c72410df99647d6aadfc660eaa9a453
1251,c4d6d93ac05849bd8c28f8305160029b,Bolívar,,En vigencia,e0c37faf14154bd8aa3d70bb81c85825
1252,5981082342884ec6a9d7a59d436250fd,Pichincha,,En vigencia,f2f23a39d31e48318cd924ee123fba05
1253,8f8dd3f63ff94bb1b71b073e98362ad6,Orellana,,En vigencia,bb8fd1892bc940819011e3a6b8e59422
1254,daa2e0738c00404680de048b30389977,Azuay,,En vigencia,a1e7fd3611d34941b4b377f68efd6b29
1255,c8d9a2a76e394e7eb779e1f1f8c6cc9c,Orellana,,En vigencia,697f2d6bc0d44918af05dfa0a7e82752
1256,4132414487754eb4bee877370e837f83,Chimborazo,,En vigencia,81338bd519934c53bfed63455d75f8a0
1257,c9652e4084df496abac34bdfe2bebada,Santo Domingo de los Tsáchilas,,En vigencia,14dc58f02ddb438fbfd3861e222659e9
1258,5711a0f3116041c8abfb09fa9bd97b44,Santa Elena,,En vigencia,66ecbafe8e3b40b58d690ed0feae2486
1259,473931b779794547b7a37a63f017bab7,Loja,,En vigencia,7b8cfd8dcc534ea9ad23aca4473a8134
1260,85dc7d2c85ef4fa98596697bfda120f9,Napo,,En vigencia,0f57610c674b4724b9cc1ea1fed66958
1261,895b11662b554eb2857fc294ab42471e,Pichincha,,En vigencia,cd5de179bf534a03bd8104d351c90f7a
1262,7c7f661e261d4363a50d04c26366ec68,El Oro,,En vigencia,056de3220d054dfd82a3acdb6ad3c59f
1263,01a2495ec74240d69b563886466d6924,Napo,,En vigencia,3379644e174e449b812fb87d13b78f41
1264,5c6164b9431845f38241a191747fdef6,Chimborazo,,En vigencia,df60aeecb73e4f9f9770139f56201b9c
1265,a940470d9f5f427487b1af99373565ee,Pichincha,,En vigencia,4ad5d70145b34718b4d344ba26b596c3
1266,95a89f8117fd4cf9ae9b4c9281055cff,Napo,,En vigencia,349b039459394ac4b1036f9ce05fba50
1267,10939dd3b22746e680a8e2d161e8a77b,Santo Domingo de los Tsáchilas,,En vigencia,3d7a7cec41044aaca23d21d544f422c3
1268,c8d08ed539794c6f8c4e29e26632adf3,Pastaza,,En vigencia,dfd170a821084a34a3a87c7bb23c3cdc
1269,56dd69fae8cb4802892e3a24be933425,Pichincha,,En vigencia,b50d60aa04834e9e963e26142fd8fa09
1270,034b987eb2354dacb79e07d9fd90b7b8,Zamora Chinchipe,,En vigencia,d3a14522d8f84f6d88aac203e4427411
1271,cd41e7b053264725867e8774f959debf,Carchi,,En vigencia,3ab6eab68e84495d84a5f95dedcffdf7
1272,337639d47bab47d5b30455aef0e65a7f,Carchi,,En vigencia,b0659df3ac084be6bdf2f0af80988aaf
1273,55cfc69812444251b0603cb218e39242,Guayas,,En vigencia,cc821fc6c2284c6281a0f1b976ff2890
1274,41dbe6832d444904bb532df685ee0a6b,Esmeraldas,,En vigencia,878f037bdda841389cc768a264e0c04f
1275,72f4a7026f234c299f3a3f68890ff756,Carchi,,En vigencia,9e27339066984c42a90eb1f94bed3a65
1276,667d79d277274c2fb7189c91c9972199,Guayas,,En vigencia,594e3bcbe4ca4ef4a64dde8cd5e74a17
1277,b8b570ba751349c189db2799481a0a8e,Imbabura,,En vigencia,ba7c19a9c1bb4686a9a2ae6195af6c3c
1278,d87344d8353c4300a77e954df382637e,Napo,,En vigencia,adf1a04e5932487bbbdc7e777cde4d8a
1279,9fb40f6a79464baa80f47cdd5cbed40a,Sucumbíos,,En vigencia,c8a2ebba0d7448a791413dedd7cdccb8
1280,75c3b9d674364af9bc98d4a667c42e54,Imbabura,,En vigencia,5751bd07cddb414e87dd57c919a3cb47
1281,130f3f8b1b7c459697610f23de6a5267,Carchi,,En vigencia,0986277fad624c6b96a3570d86d4a314
1282,73858b677a754bc08164251f86d99f8a,El Oro,,En vigencia,53400b79db8f46da87745f3cf164fb89
1283,a542eb2d6ad84311ab0ad778cb158a26,Orellana,,En vigencia,fa0d5e90d41b477b8d5853c065edbd61
1284,8a6be366276a43dcba1d08b2604e9d84,Cañar,,En vigencia,4a5c5b85325545f2ab1fe30f281feefa
1285,fc89959d055042dfaa1e8ea7580e42fa,Loja,,En vigencia,030853b392e04be8917e1c67871605a1
1286,4dbccad253a246bbbe86d70eddb219ad,Loja,,En vigencia,00316032bd764df1bfaf6efab7c453a0
1287,6651dcfb250b48f9a2aeb09be06b7c80,Zamora Chinchipe,,En vigencia,f6f56a463c1b4f1ca87ee458b31c2499
1288,0f98663b81b44f569fe6d4432c9d9f64,Morona Santiago,,En vigencia,8e9e7717c6c341328123d7c17a2e11a3
1289,cb0147ec7896431abf0294fb49c83f0b,Orellana,,En vigencia,e698656625474ddab3b57511d65e970b
1290,ce4d2dbf7f714e5ea6fe6bc23d0a31ba,El Oro,,En vigencia,a662e43e8fd743549f6497b3b15358b6
1291,02b625f41bf347edb3357aa187c0268d,Guayas,,En vigencia,73aed2ff78ca44778ab8542525ae7990
1292,7702c21b6f644cd9aa2b0c04f41bd721,El Oro,,En vigencia,aaedefda65e1430e9f543a2dcdf01e1b
1293,9a2e230723a14e27b30e589075d5713f,Cotopaxi,,En vigencia,50a4708ba54e42a7b995640f0b42b042
1294,98ddb4b66dca4dbe86e8f78c6ace3ec8,Pichincha,,En vigencia,7092daa5c90a4f34986bb17db59a9a1e
1295,929bf96866f4427faee225ffc50774a3,Orellana,,En vigencia,d96c584dd2d34e90a64d02883abe1efa
1296,7ce2087911b647e68e01150cd5ad415b,Tungurahua,,En vigencia,71db694cef9b4f5abbcf335cc035177d
1297,68500738efee4b12a3cf1ccc86798a3f,El Oro,,En vigencia,9f7497a2f1e4419caaaf32a9d1b525c9
1298,cd60a7857ef94d6da55f2bee1117e042,Santo Domingo de los Tsáchilas,,En vigencia,a8a5e29ee0bd4457903576518a8bbddb
1299,5a52226341e8486482f665d8676760ae,Cotopaxi,,En vigencia,466d49e6e8f84cf09fef7ee907adcf8f
1300,c233a56f27e44d6687630fa9c1ffd668,Los Ríos,,En vigencia,8a0cf9e81fa942859c2c5a8e28408470
1301,5a212e6848ae410891c897eeb2c529d1,Sucumbíos,,En vigencia,ef5262fa3a62433e83c2ee62d99a91c4
1302,f6365422474e42b38d796f9d98b0ad9c,Bolívar,,En vigencia,04b504a6fad94223a385cb079f0dd341
1303,de3a1867d7184a37889d77885b0465f6,Santa Elena,,En vigencia,e7972bc459814503b8ff138eb5c6e8d9
1304,e8ee533215954e49bc8a46615a30b55d,Pichincha,,En vigencia,54b787f1a8384fc19a4856fb63554c0c
1305,87ff962b74bd40cdb2b38c0a97356187,Santa Elena,,En vigencia,18f851ad629e447e843ef99401b8d975
1306,7b7964eca5284cbca44dc01e88d785b5,Chimborazo,,En vigencia,650bb8e984a24ce1bc62595dda8eb6b4
1307,32e0707fa3c342e6a11dcfa017424a63,Pichincha,,En vigencia,13f29c90307e4742981a25e8c9c7f6b2
1308,18487cccbf2942d2957ede12d4c6eb61,Galapagos,,En vigencia,2bd3b6cb085c4f98a408d06cd99683f9
1309,65b44e14b3b04c5a8e1ecaebaa39bc4c,Guayas,,En vigencia,dbd78b819324494f98d65d1a295554ba
1310,75700be8c51a4075a5e358f2011cb66c,Bolívar,,En vigencia,32b4aad4b9004cba8ef2f4c15b891313
1311,a7d049e2679847c1bdecb1f8c064aa0c,Santo Domingo de los Tsáchilas,,En vigencia,b198bc7424dc4842aef6e89b9564bf08
1312,bd2309d793a6494e921cfce01a958d75,Pichincha,,En vigencia,0f43494f5c5941518d4c24b1d7e5128c
1313,2afcf8ff386d471aa3a6ca91d28eed4f,Azuay,,En vigencia,561d3b71911c48d3a5ecf2fc955b5e75
1314,fae87107275847afa7ccc7b9ef4f73c1,Napo,,En vigencia,fb60be7d7de14a3d9d5f645b98d42adc
1315,79573cdf655a4e498e927151fb4ec808,Tungurahua,,En vigencia,4bf96f499e33437b93eeeb3d8652c7ce
1316,c04f28353a7f458aab73f14e5dfac6a3,Tungurahua,,En vigencia,42c6a49ea47d49ed9c6007f83cd3f8dd
1317,6fc51305ad0e4df4b24ee997452ae7a0,Pichincha,,En vigencia,acb8a6a406034f59a0f5290155a1cd58
1318,cfc672284b1240d7ad6be50339a85982,Azuay,,En vigencia,dbee41f2e17d4b43aea8152fbb98f81b
1319,9d54dc3b23e940df9148582f13440718,Esmeraldas,,En vigencia,a369ea86fab6452d944e750d33f58ce5
1320,9fb2800517d641c4bbc91fe6d4a268a3,Manabí,,En vigencia,0a5b5e6f71fe4bb59e5e9d83c475e2dd
1321,0c7ff59f5dab4f97b111db52ec233c4f,Azuay,,En vigencia,061cd7055ff949d484b27f6522112a66
1322,e95e90f1bbb24c98b04809eda38f0d3c,Esmeraldas,,En vigencia,4a8bc8d6b4d6477ca1572d2abc486040
1323,1de0253ccf9e4a0aa3cfa22106750aee,Morona Santiago,,En vigencia,87de982bf81d4ab4b82e89fa4e1e70a9
1324,5d527e51a1dc45e992ef1cba71bd2730,Napo,,En vigencia,35e2e01dd24a465cb0bb6c7e86b44ee0
1325,6c347848a93f407e8b02a82ccce5aed9,Pichincha,,En vigencia,297d7eba97a04c42b2e17123ff817fd1
1326,6329e23c20e54565a47588b2a3727dbb,Carchi,,En vigencia,fc1f63c8e00644e7a146613616dd4a5c
1327,fe47b7e6b48e4986b902e210e4100b9f,Carchi,,En vigencia,79f26e25eef74f14b3af304eb39e2588
1328,11212af5e25b4b64b36292db4d1c7daf,Chimborazo,,En vigencia,cf3b42807239404890d02ee1e69ba239
1329,79a057ab13e545709729fd92310cecd8,Pichincha,,En vigencia,1cd074ee13e54d5f94c9f0754a6f3a7f
1330,50f8bbd1085e48acb153299148c4990d,Sucumbíos,,En vigencia,f10a38d0b86b410dbc55576bc526b3c0
1331,f1dce1fa0f6d4026833f3a87440177ed,Napo,,En vigencia,665a4306c4c049d38e9871d60516d2c6
1332,4e86b6fe36074a519f1bdb28269217b0,Azuay,,En vigencia,4245b6e0945b47f3940136066cbae6fd
1333,4363995d6b53431882e4c24196a81cd0,Tungurahua,,En vigencia,3fa3c1b8183b4e38a5c99f737e38f213
1334,4b3ea84a75014dac9a431630a6c466e5,Carchi,,En vigencia,54aceef0f4854833a168b88bc3a6765a
1335,f71f8cd3034c42c589f75f6c5c93e0bc,Los Ríos,,En vigencia,46391bd5fed64da49e9ddcd6abbed656
1336,faa83ce47e20460dbd35fbce5ecd3c4e,Zamora Chinchipe,,En vigencia,25136fe07dff42069b22f2ee92eed26c
1337,81a4f04849cf4a82a23f8b06ca6408a9,Pichincha,,En vigencia,325fe23f23dc41f4a8930f35d856a77b
1338,77305e74a94c46ab8edf78a8dd03598a,Esmeraldas,,En vigencia,a8c0e1b5940648f899bd08a7392e5da5
1339,0fccbe415d7644ebaeadd8c51a2b714a,Loja,,No existe,831e401c6e8645e5932d9bc1b8425e85
1340,b148d924771f4c0db3fe3c1371622a50,Bolívar,,En vigencia,ef5d0731489340878e168af755c1e740
1341,ec99addd640549e7ad3eaf4e9bea317f,Chimborazo,,En vigencia,9b30b1ac197c45919b1ed36391af4def
1342,3db397c0730f43c68466b68c99fe01ff,Orellana,,En vigencia,c8a0f0ce785447e2821c3f3242dce399
1343,cadbb27f557d4f6fa7be362af07f493b,Pichincha,,En vigencia,dddcf5fb6268455ebfc5e235848017a0
1344,8c7cb3f469e5498e817a89070846e573,Orellana,,En vigencia,2f25f0a538e143b6a08d82fefe6021c2
1345,02c31a44964942fc85a0d1972bb612ce,Pichincha,,En vigencia,9ac99b7a687f4873a422fec961346779
1346,711f55fabd5c4478905c77c7466edc8e,Santo Domingo de los Tsáchilas,,En vigencia,15b43a858cb0424eaf8ebf5c57990bc4
1347,ad1c441e344a4812a5f4fd7d27dd7cae,Galapagos,,En vigencia,7ffe54bb1d034638a77c7b59ba78caaf
1348,f7c906855d7041609bbb33628b2cf3b2,Pichincha,,En vigencia,9876a9d769db42e0b193a10e6fc9cfd4
1349,8fcf26818bc047ad9fb54ccc4e97a514,Sucumbíos,,En vigencia,7fa2c6c0bf97421aa890e6753919a27c
1350,0c218ac28c2a47b6b81ab51a64725a4b,Chimborazo,,En vigencia,d7c36223936e4ad6948e3200e8414be9
1351,e856624badbe41489090445eabb26910,Sucumbíos,,En vigencia,8ef40cea0803471aaf86546ef434a84a
1352,c8a928f3176947849bcdf2a164c98edf,Tungurahua,,En vigencia,5eb07d0903af43f4b342ec35dbd38f0b
1353,a54c858ba5544e19a6ec352f4ff03c80,Manabí,,En vigencia,eb2734b36464473ba866fdbdff7da90a
1354,a514b07104ba4e7082e09f26601c6fa8,Guayas,,En vigencia,c2be16cb49854f6694b636c3515cbb74
1355,af504c7e396541c09079364150910ae7,Pichincha,,En vigencia,7ce4f5d52da5474e9723e40cb70cb867
1356,780dbd58ff2b400ca70a32776b597663,Santo Domingo de los Tsáchilas,,En vigencia,abad52b77f48457f960e3e9277e482b8
1357,05da91c8eefb45efb6bb266bbdf4c719,Guayas,,En vigencia,c744d4679ea74b4bbcaba4cfaf9594e0
1358,2e7eb9bb75f44e15b51737d15bd6fe55,Galapagos,,En vigencia,9870166c15a74d20b6faaa1f27319dc2
1359,346777f9452c4b5487af8d9a4329fa10,Sucumbíos,,En vigencia,ee711a337f0b4d7b9b1f4b5008c7f829
1360,8525c77f0d104c71bbc16efa96887f5a,Zamora Chinchipe,,En vigencia,931131ed080e4302beef0ee6b0c3774a
1361,db38648fb9484beba42adf1e51b1ee15,Santo Domingo de los Tsáchilas,,En vigencia,a7df6ac94a8146f0862d4782f5db6966
1362,4788ae21c50741a7b222d443d17b4fdf,Guayas,,En vigencia,dd906adad1d642c081dce16c35cd00fa
1363,faee29984f3c40a3a9e4e1975af16cb5,Santa Elena,,En vigencia,f3cc7a6dabd14003a2fc76d8fd1a74cf
1364,8b142c26db854b45b8ec6237675d5e69,Orellana,,En vigencia,b55457b013d34bafa54e379ce9c67a4d
1365,c137a26675714c798d729b6f2ca8ae32,Santo Domingo de los Tsáchilas,,En vigencia,cc454506212c4cd2b30d45fc2ce4b8f0
1366,3487198c3a764a1fb3b85cb309f182d7,Carchi,,En vigencia,75186ba2f7974a5a811024f7e9739d9c
1367,49532b5e66a3492ea07cd4abf194df19,Sucumbíos,,En vigencia,0cdbabf0ce83438c9cd0b4534d096b09
1368,b874266c3a7b48bf8146456dfa944eb4,Chimborazo,,En vigencia,119014f5c8ee4bacbf04cd27a2656e0f
1369,4fa131a25d804ed89ba764eb9d8b46e2,Carchi,,En vigencia,4e774cc14d734388af00c4a653560fd3
1370,0d367ac21cfa4b26845b3dc82f438dbc,Cañar,,En vigencia,74cffb66381d42edab17214f29581367
1371,395b3cc9b59442b8be1a23b1a4e1e3d5,Los Ríos,,En vigencia,734a06b09d9e4f93a0862053489a95e1
1372,e0b5339a6724443bb9fa4979f6efd165,Guayas,,En vigencia,ff631bbe6bc944a5bf828162376e8a18
1373,0c6bb184afa04a5aa68fd9af296b8da6,Morona Santiago,,En vigencia,046f7e6ea5304c4189226962126b71bd
1374,cb52e65050e243d8af485aa20a23d6cc,Los Ríos,,En vigencia,5adaf2e1181d4e77aa0c6067d816f2fd
1375,aed4dc0743264e83a56ab9179a3708fb,Bolívar,,No existe,9fac71cdf9f74d01b9ea978141f96da9
1376,14da5f7753d94c76ab7345b5946f1190,Cotopaxi,,En vigencia,b909bdab5c884092877de934b766b145
1377,419e993be0634a09890bcf3d9306ea5f,Azuay,,En vigencia,d12bb51c890e487dabf5939252b8f47a
1378,74f766e7e2604cc5a6229c371131fb33,Pichincha,,En vigencia,cb62660a60304a3f8c325fc09eae1d5c
1379,692a023a8d61441d870ccec03f86c3e5,Loja,,En vigencia,f1910f91e9734e6cb7e2647623522344
1380,8a505289a8034179bcc188f890011cf4,El Oro,,En vigencia,767d3dfc9cf4403396b475d2ac042a9d
1381,ac59c39e2f4b44f3a8875cf98610c70e,Bolívar,,En vigencia,e9c0b5e1445140078be26a12ec3d1265
1382,cc0407a96714467ab2734d5c15ca8f95,Cañar,,No existe,a5f7e244cf8d4bb99d8e9ab2fbcbb947
