,Id_Parr,Nombre_Prq,Status_Prq,idProv,Id_Canton,Id_Coor
1037,84dd0f48fa9b47faa72bcf59985a7543,Kennedy,En vigencia,dbe4ab20edfd4e87aa514c972ed7a5fd,8fb3466814024c0cb7a4b1358d4d45c9,c5203f096e7f4312a7e76919b1c5b9ab
1038,0f7a695f63fb42bb9fb48f2c9fc2aa95,La Ecuatoriana,En vigencia,325a628d46524b5ba0416f40f28f161c,05ed8a86e7f2455b924177dbbf47a9cb,35d4d2eb31154770a94e0ce22b4bb097
1039,68ce5a19641949c985e4a1cf69883b03,Centro Histórico,En vigencia,d8e79736c0c54356a2cc365c7a0f00cf,0509c8e123ba40269b2abddc2727c248,aa3d95830691422b9c39d7d1ca774428
1040,2a07a59d775247ab9d73e68f9d88de59,La Libertad,En vigencia,b7c40eb7ce3d4f3bb351f39892a81042,799cbf25a3a043d3b1c08505a74bd0e6,83a81fd4488840068c8e1f9e000f0f19
1041,db40c2581c88427bb2cdbd2059cd0580,La Libertad,En vigencia,af12886553ae400682cc18d9a4189268,29b38ea64d654e6cb64f5c3b4bc03116,37d51f20b19749f183ff5982d733f2d9
1042,6c3a7b0aa3e24680953deb3e64f8ee44,Kennedy,En vigencia,d67b67a89a604ab19e803dc386bc313e,8cad70f1b77a4a2da03c1cbce73ebcdf,112a150c5e2f413d84f3755787e9810f
1043,6c944237f1084167aa1fcf7178422343,Centro Histórico,En vigencia,cfd72bf080614d3d943af76ed7ab1c95,32cf83659c364784bed678a14d8b8133,f0f3cf6db26a4e2892bd3628eed7855b
1044,8535416fe5904e3d9d74b38194144087,Centro Histórico,En vigencia,788d323511144481b139c58b59628099,d8f5262f3a484fc5a8b3106a3c1b52ed,278204e69db64ce4a8a4a9c027be9e09
1045,dc03c2886d9544e2816fd955e8f00921,La Libertad,En vigencia,4f6fa34e444543e797ca47dd36321bf9,7cbf71b52e164b46a136bf0776487457,ff922da89f1843bd81af1c8ed26c69fc
1046,b1e64ea9d5ef49caa167f69a2cb5b5c6,La Libertad,En vigencia,b9d36c375add4c2d835e8f03bc59307b,96c420953fc04957b4dafceab826b1f4,01abd7486aed497ab08d2c292d4fac1c
1047,1e6004711ea14ff3ac44fca66f93d1d0,Centro Histórico,En vigencia,5f07511302e9477794cf15c047165786,0dbce00f23684886ab4deb7d2d11b123,7051325a314845f99f42e67808d8c921
1048,2ecb641ddeb44af4bbe8dbf325bb5698,Centro Histórico,En vigencia,8ee4a03abb3e420b9a23d20627342efc,452bf0f4b60747ad9d546a0c7c4b974c,d70b9d64a8fe4300b61dd2b6770d2941
1049,e4f13d23d6b24d8d8bae75b4b93f9392,El Condado,En vigencia,ecce53fa3e1244df84ce4326c3d070f7,06256520aada44b7b0382817c0348ef6,856532b58f364e58bc8a263bd17d658e
1050,1a0ba0aef2aa4637a1daf16a4f20080f,La Ferroviaria,En vigencia,dcc0554508fd46598ef4155054bde577,25b2ff5b1fc04adf9912f620f328c4f2,ed5ac66e6c494d419902913a7ca39fa9
1051,f647a1d6ea40475cad0f1c907410dde9,Centro Histórico,En vigencia,e5ce4a2f7a994ce3a6852f8a7ee2ca9f,cf5d2acb06b34f2b862b6f1dd9e92dbe,300a93540fd5498c8faf2159c479fcde
1052,3c903c2e54f4400282f24aa5a7ca35ce,Centro Histórico,En vigencia,26ece1bc23af488d86f4ecb574aba53d,81cfa72378864c6caef981b1ef8c5b6d,9773de416cab4e3885e5b51b63a7757b
1053,ea2f3eafa5e54e42bafd236ddda1e3dc,Centro Histórico,En vigencia,f3d12cf80e4a4f5ca440e342acef9d37,ae9665504144428faf2eceb8f8b2dcde,5d28eb7a49774f83a7ada68f66de27b8
1054,3715c1ef50184ee6a8a88bc2096dd2f7,Centro Histórico,En vigencia,c4e7fd5ccd7b4a52b32a0073684fa5a5,e3169efeeeb242d5b5d420b9951d4e70,3b5e1d4c255641a5913d727dba022429
1055,0a49f4afb04f40e8a65ce3440f0c9745,Jipijapa,En vigencia,1ae9ca68468a445481ac9a075365e458,114acabbca4a401fb3ea763b351ac5d2,c0cad3bf40e34931a5258a5e6b9ac621
1056,377bc705315c4f078c32a8ff93a5c314,Chimbacalle,No existe,d6be095be9f44a4980d8573910a12d39,a7a29133115b422f8e7176b79ef37128,15e992b43b2f4ba09ce08db3b083b5e0
1057,1259371fa728422883eeaae4b83022fa,El Inca,En vigencia,9abc2ac34acf42098a30f5d1f01c2e1f,d51a6dd13fd34e26b2c4adbaec5f09a6,e208fe91099e45dc82254bbb6d393a28
1058,1f64b507032546eebf430beb63e51d77,Centro Histórico,En vigencia,39403b675357486c87ea1e0555c4cf2d,c82cdcb027284e618e12d38c2b5c597f,5f0bcb7e53804305934143f13df6c97f
1059,cc67d66bdc194d4db7df28114aa000a8,Centro Histórico,En vigencia,bc95a95ccd81478d8d4123f43e0376bb,c4e1aefaa6194712a71773a9f4339047,221223fdce9e43deaa5e4f8deb3f8c89
1060,03251fd178dc49d2b1cb76e6377d1bd5,Centro Histórico,En vigencia,c03439989db74292864bc23a99db4a07,0252bcb849fb402a8c8e3480731355c0,2c2dacd9c437476c97ab8811a0733696
1061,49b10cfcc46e43dd8f17ea3cba524337,Centro Histórico,En vigencia,806fae3dd1c74e038d2592b49176187d,989aac194c1a4cedb61c107d772a4624,39434766febb47e497fe34b99db701a6
1062,5ff64895600d4d678eb277c7b20bc7f5,La Libertad,En vigencia,5f28864476b34065b8949c90c8f0db85,46d4b215bb2642739b50168dd7c56ccd,6987fc0cfa924fa1b9260af081dc2417
1063,d4169730bcc84c89922fb15180ff303f,Centro Histórico,En vigencia,f6a346756f324a95a15fb2606e3f7422,6f236f9f9c154139ae2a66af0ad93673,54387f5a7f464d4db397d16d7ceccd06
1064,693781041ef84b4f9f04285175d41e6a,Centro Histórico,En vigencia,cedcb5ae1bac401d9a4419999b408365,2ef786448aac4d8e8d888491fe187e49,46e9c438537241bc8d6e7add2212c504
1065,2464b8e9ab3a43f99d9ebee6b913083b,Puengasí,En vigencia,ec4a75d717c94accbeb5770e805f7780,a0caa532c6ef42bdb2cd3450f2a0db2e,7640fe67d4f843bdb9fd5dbe09f0e731
1066,c9167a5e09e24cbca1ab8ae7c3e2b2a1,La Ecuatoriana,En vigencia,0195d042a06c4b489463724b69462023,80fd31606fb348fdbffc7d3c43174b15,728e592341e34668aceddd404acb920d
1067,3862a4694e374b3c98d50f015b935ef3,Centro Histórico,En vigencia,3ef3e20ee3ff4198a914970f3dbf2ac7,8931c7d0df0a40f989bbe9ece833af39,0a89bcae661e4d258fa99372252a7ba5
1068,1866e0ac43f042ebac3fa77c16f4c5e5,La Libertad,En vigencia,6157383b40e84fedbc89ca523252e7d9,c0f09148311448c69a093ef385b8fc75,06cf2510e587417b91f19e4a7c1d2cd4
1069,5004306ba6124113b43e40fc2d12f67a,La Mena,En vigencia,65b9a18655a443ce9442faa9293baaed,44af6dcec1ce443e9c2b780d59982879,115213224b364f22a2530b1e205f37a3
1070,e48c8867bbf9454fba6c61c641a3c94b,San Juan,En vigencia,c2e653c0729a4feaa49fe60d8de47a8a,ac3112db4a3b4c239c0a274eeb1baa44,93de1d8186ba4f61a5514ac7b0596218
1071,fab07ca04b7f4f089ebff11d8f0aa5ee,Puengasí,En vigencia,d2deb9f9a1d54ea4bcab323a54ada39b,2068ca132cb0474db05a926aa32af456,1f90bd0595774e26bc12702a101cbab4
1072,9770cf46068545f5846b10745e2afbda,La Libertad,En vigencia,0ebda38355ab4ee696e6531b344052df,0a816a779cba4683947c10eccc1f85a4,bf0e0b7f1d624a24935152404cb085a8
1073,fb231a69153d4f0faa964b90181a277b,La Libertad,No existe,3854ad1dc3db46218429008c556cee18,04ab28c1b89a41f7a2586bc080428bba,e510b97769304569929aee4d0ca1ceb1
1074,1dde41d43151474a8815de7e15114a6d,La Libertad,No existe,19051b2bdaf74e759ada4e2d42d50cf6,6be54abadafb48699f0c0250025823ad,14a75c661e7a4838a537e3f10b5b69de
1075,55f2a797f2b34ba094c4f1fcde8ee80b,Quitumbe,En vigencia,0a969e5be79e4e97b8812cf03f982b85,c9335d147b6142d3a58f8fb6a42dc713,ef4168a009d24a90838b371592bdb5c7
1076,d8526016590f4582a695c1a59e21abef,Jipijapa,En vigencia,b9f01ad6e1354d23ab7142084fbea2d9,6599554dc95a465992ee075c13d7373e,5d3a5b328afc4a638c20476b583c71a1
1077,c1260de181be480fb5d11a17ab4d15ce,Solanda,En vigencia,755267d235bb414f899f3521ccf802b1,3712b2b8e4a145a68e25ea8af774f3b5,72eae076b7394507b12c60a5309e7186
1078,796c056787b34ce8a7391f23efca4a9b,Centro Histórico,En vigencia,f4887bb001e14153b7b3fb40024c13c3,f2604e2cb77547cca2c4b88554fabaa2,78304a6e684446589615236af11a741e
1079,382ea445346d4f76af5cb4b6b912d939,Cochapamba,En vigencia,0b5bb26bbf5c45e7854c726ea1657229,92f16c73157c451c86bc9f4c41614288,d74c49822d5741ca95b6867dc7fddef1
1080,23104ca68b834c01952a6fbd5ef1471f,Cochapamba,En vigencia,aa13a4efc6df4e76a88431ac09e1d662,afb2015d06e44d4fa4d272bdb2cf507f,5250230ca9664b7ca088c885b8b0f315
1081,49155020fbdb467ea05bc7cda5d6226b,La Libertad,En vigencia,b25f1a43bb8e4f62b5f716858b4221dc,bb8d8412e186410b98b6bb8548d5f9b1,731546bf838d4a69ade34bba58441761
1082,7124eb1171074c4797cea90693f509e4,La Libertad,En vigencia,9060f2093e4d48a49ce8293634005c11,33868915ddfd46ec84c8b2ffbcbb2dc9,9eb81fcd6ca4444e9eb243d13db293a9
1083,cceaccb869a147f8ae063e9b127beb82,Solanda,En vigencia,eeda4ede906149819e923acc22295b9f,cb505db2c2c74c18a671c1f7d056f94e,dae1c997b2554c888bba3b7d22b9c686
1084,dc153fac9a0f47d2a243c38c6a316a48,Centro Histórico,En vigencia,4ffb6352d29c4f0aa6f17b2dfa7f33d9,ad7cd32fe6884858bf0b7c1de9eab042,2cd08bf77a524231959c573bc909768f
1085,da5e7df114c24ef294512730395196af,Iñaquito,En vigencia,37ac455b00954533b466c8b04870e641,e4d198170dd9427f8e3e42d768cceb06,077fae21d0014acbb01390cab4cfc076
1086,4ffb4b5abb5a4bb9aa0c164986c632b5,Magdalena,En vigencia,019128835b22460abf884bddb3544bb8,81ca2acb59ad4087b6b71c36ba5e711c,9509ecce35e947b98f7b37bd87563f1f
1087,6e88872bb57c47bd8b32b2499f3c89ee,Puengasí,En vigencia,4537d3d4409e4226b5eef5bf48ff0c43,dc0a4c10c2dd47118b948f8de8599031,75353db5a05b4a3295fb1e22d3ebfd5e
1088,92b774601570466882c9549b827e47ce,Centro Histórico,En vigencia,41fe5ba896454a56a192e8aecb85c0be,88216659f6bd40ddb2a47a93ed35a199,b4795098e6074e89a91d9b279050c2ee
1089,1b52e211a03c4ea1a117d4b970e4b1e4,Rumipamba,En vigencia,52b9f8b059f645dbbfc75cc2352f3cd8,c832363716b743319c4027628cab9181,7db245abdf7e45a1bf766eaf6b7d73d4
1090,b4dab0f062544e26b8b61ebdd60a6215,Centro Histórico,En vigencia,c1a6832085f6409dafea8e6416063977,f2e103573b3141ceb35dc7499b8dc146,8b3b81dba30d4fec9cf96c5130ea0f2a
1091,5427a21363374ef384353bef2c73c3df,Centro Histórico,En vigencia,9a012800e58e44e7a23756c795164078,0ef178a0b3054cb68cb0ece2c1f31cf1,93f8d3642392429a88987eb4793d83a6
1092,e9e3d00d5ef0497d87ca6d8e23e3ff59,La Libertad,En vigencia,fab2a4d2161b4e009bace6784dbc7576,dcfddcb63a4443f3b433596bef0a8281,6b7ea8b7aeb547baa53f5576e7bb7af4
1093,9ae711e9d75c4b12a82979b9d46aa1f5,Centro Histórico,En vigencia,77bea3f6c13344c6bebbc23268133bde,07ee3fce1e454b0e897ed5c0b4c9e935,0744a7d7f3384b059d186160c9ca224e
1094,e3d957dd3dc1474f96757af8d5152d48,Cotocollao,En vigencia,97a14abe70534492b8a743fc76bad00c,27f60b07f6e247878876ee2aa6f910a5,22030c06a44e4061ab1ff8952a5f97ec
1095,d95bffa7902444d7a7fa1b735a077b68,La Libertad,No existe,e6ecfd616eb6427191d369bc0abb7010,89314848667140a183a30235368ead18,23a947917c024565914e7551f6762a9c
1096,cf3e4eb69ddc4d00b28c44797988b162,Centro Histórico,En vigencia,9dcaf1e90f5949e096ff85cc34e0920d,abe74dcf18154cffb40e1243235ba7b6,eea4b8eeeff14bb2bc2fd92245c2c1e4
1097,10765ce89b784d148a8c9c5b4945f70f,Centro Histórico,En vigencia,48eeb352c06f476992d6269a99651553,9fdda62563144fcb932d656fa8c9c9e7,aa2f05a07d4b4abb8700509f72f69fd0
1098,1412d6e1e84a4f4e95d3c73bc5053eb4,Chillogallo,En vigencia,105d0f789d674281bffc1cfca5e6081e,aabc0a8add224bbf9f6cc0dce7cbcfb9,a13a5cd008e443edafb2d77e152c6a20
1099,46133454492043ec91a9abeb6a9e2222,Centro Histórico,En vigencia,e74d78b465b14e54a5f5a4da29ba35ca,5ce424d2c8594b5ebec4eab5747ad5c8,c4bd590a79114630bb174a5499786686
1100,02b42e4124e242daae53da5bd387b5eb,Centro Histórico,En vigencia,0410349ea76e4baea209932fe240809b,91d362da820d46ff96ef01e66d8d8c49,f5bd984f43444a278ba9d34373aef969
1101,28fab77397434a49b0ecd277d68ed8a0,Centro Histórico,En vigencia,becd85bd9b6f4a458cd9c5f96348c08e,a8e1807c2c1b4ca8a9c1995a377f2a7a,850ca61329d148b5beb091d50783b2e7
1102,8deefc3794f244b4ab6947a3b54b6bc7,Centro Histórico,En vigencia,38b16b73aa1946fd8b1a91fa14ff48e2,4dfecf1b2b0e4d8d98cbdc91fb7d6bb1,eee7bce57e054bb395e4d0d7750ca967
1103,186ebb7d95554633b3659fae5aec9683,Solanda,En vigencia,8fe0f84895814e709976be076694269c,2e6b3e5cccbe4ad4b490fc5daa22e2db,da08f9f717534d51b922ff62cf2f59b9
1104,6dd2103a5ff94dc8aa6c24a07a0edba2,Comité Pueblo,En vigencia,581d593608e446378be0e1cec3a05512,00d2163134ef436f86170f8490ab36bb,b87fc3a0500e47c991f63f567628d5fb
1105,9aa5141ab02d4fb7b48b00a4e787f4fa,Centro Histórico,En vigencia,6354ac60b4ad4d9997377a65954e5009,9d914cf6c91f442581de78c06caa46dd,33bf33eb310441bf8d43ab05ac878922
1106,f16b56ecf7d04620818761c0c891209d,Centro Histórico,En vigencia,81668ecf712e4c6db363bd5ef1182bc8,0a3ed91a403b464ba11b5302bcf08e1a,b70c87dddea84fdca887b9558bdc4503
1107,29a2b89892394b4ab8a13f6f75cbb7b4,Centro Histórico,En vigencia,5d431f8f54634a6dbaeed5c04d0e295e,fbfadffa93ed4111b248c773dd060a70,57761fb84c4f4dc98fb770f949db66b6
1108,fc05837758ed43b38f17c7cd88df7771,Quitumbe,En vigencia,57e2ff6644d3465489ff9225573c6dc6,9ef38334a7364b99b1c64d9e19cc0e3c,915a6ba7990142bfa8c1c5ddcfa4ae4a
1109,d6b493b90fcd478fa67510ba34d93afc,La Libertad,En vigencia,5309130807494bec84ef2529476a8489,df053d734dcc4acebec58e24dd93a29a,985097191eef4731b6084077738c7391
1110,843ba59d9d294dbda2270c66f44ed17c,La Libertad,En vigencia,71e14b6d153a4db28db1ac091ee99403,a2bed46dde104de1a197a8dbc5048e14,f697a7b1e5d74a0ab20194b7554a2768
1111,b68332e12eaf4cbeaa15de9650578f72,Concepción,En vigencia,6f1ac61eeaa0428ea4e42d2d1f08fd49,019d44e15c184d81a7582b3a97488a12,7a94d777f1be4aa88e2d51ab3180489f
1112,814b764518f94aa7bf964bd00b2091d0,Centro Histórico,En vigencia,12b110421188477e80483fb615132ddc,71e3bd848b8c45a8b552a9d5100418e7,c34596a27ef3449e8543b3b5f874083d
1113,aad39f1931a94a83bb661b0801bd4c31,La Libertad,En vigencia,b2396df49b65421d933cd469c3218a0b,b138e2c28bd84432b6cc4c9eded51166,354153a469364ff28fc4ff12b92b213d
1114,3cfe5f5a0bea47bb9442ee8db2791bb7,Centro Histórico,En vigencia,747eb04d9779494db9c6bcec536f5c40,f7481122b25a4de0ac05b5e1917d7712,4202b92c1cf542dabcaf6085f1022336
1115,eca44465d02d4d3aa666179890d14050,Cochapamba,En vigencia,b27a2d69b29643fa8fb8bb1e3c5264dd,db9cdb0d513c4933a6e8d60c00c29ce0,b4c80eb8784b4369a71dcea53be0acc8
1116,3a5cf68b3fb642d3b680f049415b2e87,Centro Histórico,En vigencia,c7e26f3785c743d894e1e2bba9f3b866,8cfbca04a2aa4c869fd8fc27145f8b60,260631bcaa574f44aa8538e1cb8d4459
1117,47416f34d1ee47f1832ddd97f8736a5d,Carcelén,En vigencia,c385a10603ab46a6a6d3b36c97aabe87,5444829436db4d32add757a3681230f7,6a4bb07831704ada86a56540a1cc327e
1118,0b835e1de94a42faa34e9ad3c8445d59,La Libertad,En vigencia,0591bd4bcb9046d7b96b86e43588e038,05e745b749524931869d45117ede3bc8,9e9399d0ba20444fa0f8ace33f6511fd
1119,74988c5a1bca40e2b50a2bb2db00265c,Centro Histórico,En vigencia,5e4e804893e54d4ab455621ed4c99c7b,f5dcf37da95e4f6d9e9746ba018a3a18,e026c2966a0b469a917ceac9da914fa4
1120,2a4013c614ab4b9fbf3aaa348d34b660,Iñaquito,En vigencia,0c2fcf6c24ee406c83d5d3fb3b3c9d04,ea03ccac156f424db8db3aadafa3ed04,2386b23200cb491aa432785446271dbc
1121,1f5cbe3b198640bd8f323fe48503bc0f,Puengasí,En vigencia,fc157e63c9604ce1918837bc741eb3a5,8d84060627274888a960e17ed101e11e,8d0d8685ecc14057b42f526c4a930ca6
1122,8ee662a38c9c4f9097ab59eed2584d6b,Centro Histórico,En vigencia,60a0d21159a2471e9ae95a03d7d2fce9,a41beed0dea340eab7ba90601c49562c,f5dcd08b903543878113068cfbce9f8e
1123,de2b1ea3d1a642d6a27b70435801dd3f,La Libertad,En vigencia,dcf7637e6267416bbaee233beeb992cb,fd461fde5402476ca5d969cd5cca417b,53a4ac5443bd490eafc45cb69330550d
1124,d5f4b6581bc047cc93743e71890afee4,La Libertad,En vigencia,3e54c2760a914a25b03eafb220915770,34926bc182d646b588bc162f7547b9b7,f3b5d7c1695c4277b048b5186658cd2c
1125,100e236eef1b442dba4cc05b69ef75d8,La Libertad,En vigencia,ba67642ce8154956aee9b5f6609b4376,537e501c1ebb490d9c1abe9e46fff0a0,8fd1e5643a56450eae23af4be627fd1d
1126,77fccf12bccf423c843dcca10ef56500,La Libertad,En vigencia,8f56f674d1bc473c97d275cc42f93dab,aa75dc9212314dc4b2fcc1097448b158,91d33097ad104fbdab03fb1008b008f7
1127,6e32ad66b2cb4873b8f48fc7e4f9ef33,Solanda,En vigencia,5d7c94f1e82a43709639a8de4519eae0,b661bd561cd744f393e1f01bae4e1d72,2d1e740dcd32444286a023aeed5e492b
1128,7afa958e34d4467dab4804f3ddc34048,Solanda,En vigencia,318ab4389cf947dcab648571a36b60cd,4ee3d8908ac04200a5490cd9e3f551e6,c588cc73dcb24edda2f46f2766793159
1129,8752af790702472e9b27d35e1ffa28df,Quitumbe,En vigencia,6eb529036ea54cc184b302522ab7bb3e,e61f9a5400294c0bbfd4a9ac9df2d87a,756a04c580544e889820720e35a1beae
1130,499781c80c334f0eba9e4310c676966c,Carcelén,En vigencia,c817850332764772a8ae4725928748eb,4e7886049cbf47a58c96136e60ce92bb,bdfb77d9c03445839ada12c103249d75
1131,54ba7031443a427b9c6bcb0384cac411,La Libertad,En vigencia,16968ec107e34975a55114e7a9f9d4e3,7bbfe9da4d344660b976f0140b02ba00,c40eb810ce4d4bce8422c82b6a3aacd0
1132,0597d4a2f6bc4a6293947b49e7ad54d8,Centro Histórico,En vigencia,dcc15e254b0a41a1a287446d14eeca4c,858849054ed746a489db8cdbcbc6ac32,12e7fac87dd0470780bb33c5bc876588
1133,c0f2e9746ed74d6e97bc188dd0059483,La Ferroviaria,En vigencia,6dee9281816e4bfc9bc29c4509e76ec8,a8c6765ec3934de89a1abc2afd5c3eec,3af1880965da423a9d2a24c4d9924dc9
1134,55af5569e87347e191eeff97cafd90b3,La Libertad,En vigencia,5089aac0ceeb4c22a5c73605a8783fb3,be1b5518042e45dc8e760135d112552a,f0ed84d3ca8c4c9fb263cfce5c22995c
1135,0f36d21dbdf14b4c8b9afa836d5c887b,La Libertad,En vigencia,0aa2058958204f2fbc7e615a2ccfe2af,855a8ad11dd745e0be05643836cf0046,448cf1d554ce4b11a22a360056163c2e
1136,a105209d6efd4328934d59b38ce67b58,La Libertad,En vigencia,96a939cf3c454424b7cc7686dcc01590,cefce49a083446bcb5243a81f036f937,67ee386036504b61bd8503f815cd386c
1137,817858be51b1419284c803f76d353baa,Ponceano,En vigencia,3a07b5e8b7e14b49ba234ec8c289211c,75f2de330b664d80bef01fc01723d6fc,3e9e981cc59b493f89c00e6b634dc876
1138,28e31fa6396a4c21a8161daa21f8c925,Iñaquito,En vigencia,ff251e636bce4a80b161701573629821,e304981d92c44f2489821262a1003eba,d27919cf076a43e2a696766e80861870
1139,bfd5e71145384f09bb77c4aeb302cbe2,Centro Histórico,En vigencia,e3b75d33ae184d699ff725df6f9452ad,e886d7bb353142af95578312dec0a57d,893262f952e94497925b85821239315e
1140,41fdcf8a7d1349a5b423336a67579f57,Centro Histórico,En vigencia,e4785fa2f8d24577a57ada3ee81fa4a4,eddef85d661a43ee8845a4b79a4c34fa,02462acbb99b4ce6b05d1779f6fcb075
1141,b7cda87ea02e40f9957c2ac4cff58a0a,La Libertad,En vigencia,f34c75bc84854c938cd23aa57fb4d8af,9aad04b38c1240b38c8cf5a10f348aac,dbabe05b70c94420b023d852f15a2535
1142,5a4bc7094a714bd28376fa5106bb3aa6,Belisario Quevedo,En vigencia,48ca42a341ac48ed91a689fbea95e1d0,e14b929045044b029a5d4b819c957506,d5c4629811ec481b9f301078edae38bc
1143,d82669a3469749179b894bfcc65a299f,Centro Histórico,No existe,d341f239b44c48948be1c4ec41b0727c,7f18fd254b6e46a2b2dc7ef4f2c547b8,8ddaf5b5360e465ebff0fcf6ffa2bbec
1144,f8dd18cfef38472c9478ad0206991838,Centro Histórico,En vigencia,22f6dcca88cb48a1b9191e7f1ec77d0f,8649080d38f74794a01f88e21fc91f4d,0a0c949d4d094780b85d983858812991
1145,4e2c65b990674a4ea293da8293851e84,La Libertad,En vigencia,1279e09349ae46e693ff4928669feed4,6dde035c4c954a86b7660008aa4d487d,2c48586b6f99474e856258d93785bfa9
1146,738fe9a8fc0947a6895f04b6e0dd590d,Centro Histórico,En vigencia,f3fff3753a774e8c9fa27559c065c996,ffe1888a34504d8a9bd154c94864cef9,c9d7bf4a73144a77b6294c8eea19c7cf
1147,53484a8caff245e7972db33fd2436ff5,La Libertad,En vigencia,0de0552136bb4e2ab2edb5d64579980d,eef67f050b66468d9d9d8da8c9c75c11,b3482328cee74a01a2b6982ecf0ea8ba
1148,12bd830f05304b7e836e8d63e1e03d25,Centro Histórico,En vigencia,712f3a4169c644caa3df572a869b5e37,d1e258aabb7c45d5bdbaf96e9034f673,ee6e86c741ef48528a418fad5449439a
1149,70338067ee5547bda213ad57c594aaef,Iñaquito,En vigencia,60166742a4e7487390d0d023c9ebfc62,911adea503074862b7a29cb8dd4fd028,61f55dec47a14e33b07c564747a9fa37
1150,76951098ce594788b02f1d2b5eb9665e,La Libertad,En vigencia,52f2143749174d4da38d482b706ac705,15d7fd4a19dc4882bfbcf9e13aa13b30,56905f53c28c4de79f45a7ca74b3b520
1151,33e7b7872b4141bfa9c324c782b03515,La Libertad,En vigencia,38f1ec63391a4718ac46112c5b87f79e,0b86ba72c1f74784b62d986c89925d80,549eb43c52ae44398c5d10e24ab7b862
1152,192bee083d404315b7fcdd5c16fac8c2,Centro Histórico,En vigencia,68b5d684f2214fbaa22dcc24e939a3ab,396454114c6c4b38a611c8013e98bd9a,a3d53f3fa05244fb88299027b0879536
1153,0c14892f504346e3ab7252496c0f982e,Kennedy,En vigencia,52cdc9c5252042719e5d5f7ac7a94f79,225c6ea219e548e598186b859556ec77,a471431036994e10a8f18f3c4b46886b
1154,f27bf39f0bc24bd389cc7429a7490136,La Mena,En vigencia,08d64954d6614994a24df8a780c24eb7,6dffa773d0b8463a865b7141c2d85348,d74a405f1cda4c79ab06a8e36ec38d74
1155,b40d9ab6e6904cfb9fabd2967da2df9b,Centro Histórico,En vigencia,8f40b01b0c3345699d3025d7cc45eab5,ecba191a1d0941daad4422461d2a5eed,2e750b180cdd43e7927f85037f224a68
1156,ea92d33c8fc547f4b7f9934a264bfb6a,Centro Histórico,En vigencia,901dc4b9285547c2b37a85d23e635cfc,2de265eed65f4e4590d0b951c5e1ec97,4790c45b597a460b9f8ab0f9318efaf7
1157,c93b0c903284473795c1bf90e9b08d2b,Centro Histórico,En vigencia,3eb875ea181240a385a3e475a21756a8,4ff7ce7947814b7d9552d558a8862138,025c07cdfca640e0954bb1abb536a7dd
1158,838390b74e2142268d4c1937cb6ea514,Centro Histórico,En vigencia,80ca74ee47a54b95989a909f5487a687,382c746d95f34fe4a93eb0b76a806051,489a80a0f3aa47d7bc0570091cc88377
1159,dbb027fcfd75472fb1adba194e8cbfc4,Centro Histórico,En vigencia,ad76b3d9534f49faa0eb3cf363dc8a05,637b55ddb6934fc6bb01a5f8514f0ab1,6fd9d5de4ace40388e83d9f5b35f57e8
1160,f2738283037847b98f5c0619b8c522a0,La Libertad,En vigencia,92efe26e726b458b84d5c658f018c219,fe709a453bb440388876e9ac39f6f8c5,fc29af626d6240dc8e2dcce8e5d5d061
1161,fadf9fa968bf4838ac38aec72a5853f5,Centro Histórico,En vigencia,749fa3afd776405b8cedfb6c18bc222e,7507997293c4450ead56e83c15b65200,4c6ab08a57d84535bbcce55dfd6badc0
1162,2abf940183ad4af8b1f9ad3d747ca775,Centro Histórico,En vigencia,daff7d69c3c0401384ba0e2f25167e2a,b1dcd1dd131f400f9a84558ec6690dbb,40540dbb7daa43f1a9a2ff1e546b1886
1163,37fd2f0fa2614880ac8af99cac63b2de,La Libertad,En vigencia,f26b777fac7f4e00a3becacb81ccc2aa,0ff7a969b43a4332bcc530047d63fda6,577c9ead1ba645ae860306669cee9e8a
1164,d4cce20bf897441580f21161a1462de5,Centro Histórico,En vigencia,7536992598394883852c4beee87f5b80,018f9a485f774fd59cc918ca7c8aabbd,d28f5af74def4c66b046125254d91336
1165,3808803915e949fd8365252143cab199,Centro Histórico,En vigencia,b87038d2524847cda57e3cad99ea3512,8da52ef6c3e44f13aa5bcef478849ecc,4e9d14e1143d46168099a4ecba555081
1166,b8c4f44aaaf64654b6b3593428ce65f9,Guamaní,En vigencia,4b654e3e03144467bdbcbce4a9cbd8a0,ba33b2e5b9ef4829a14517d25042cb2a,897c315877b14340ae75b7c0bf621527
1167,d84e39cc974d40949af793038ac69b03,San Juan,En vigencia,5ff77f1849ca45a2aa2360275d01e9b2,0e87c852e3c242429aa3965081682549,a45b26b98ba34d0ab67e095a75bd5da1
1168,639be3ea1bda426897adadb1c6477f32,La Libertad,En vigencia,c449ffb34ac44f80a1b033edebc49a65,dd93a945aba24f2aa051c285ed63f6de,4b06c83026e3480fab5025b4cb824dbb
1169,cfcba676acb94750b4deb5ab18bdefb2,Chimbacalle,En vigencia,7e4732d7a5fa44898e8103927f7b78c6,49e789f1dbec45eda1f1a444e723cf7f,268e065671b54c87a23313e69a71bceb
1170,ed5e54dc57324374b605655c007b9d59,Centro Histórico,En vigencia,4c29d23ddb7b46d981bc2e8c1b9e996a,99a89c050f0b47b0898679ec4de4c24f,dcb30cdef9644392b5267fa019c66cfe
