nbr_ciu_id,var_ciu_nombre,var_ciu_status,nbr_parro_id
936,Quito,En vigencia,936
937,Quito,En vigencia,937
938,Quito,En vigencia,938
939,Tabacundo,En vigencia,939
940,Quito,En vigencia,940
941,Quito,En vigencia,941
942,Quito,En vigencia,942
943,Cayambe,En vigencia,943
944,Quito,En vigencia,944
945,Quito,En vigencia,945
946,Quito,En vigencia,946
947,Quito,En vigencia,947
948,Quito,En vigencia,948
949,Quito,En vigencia,949
950,Quito,En vigencia,950
951,Quito,En vigencia,951
952,Quito,En vigencia,952
953,Aloag,En vigencia,953
954,Quito,En vigencia,954
955,Quito,En vigencia,955
956,Quito,En vigencia,956
957,Aloag,En vigencia,957
958,Quito,En vigencia,958
959,Quito,En vigencia,959
960,Quito,En vigencia,960
961,Quito,En vigencia,961
962,Cayambe,En vigencia,962
963,Quito,En vigencia,963
964,Machachi,En vigencia,964
965,Aloag,No existe,965
966,Machachi,No existe,966
967,Quito,En vigencia,967
968,Quito,En vigencia,968
969,Aloag,En vigencia,969
970,Quito,En vigencia,970
971,San Miguel De Los Bancos,En vigencia,971
972,Quito,En vigencia,972
973,Quito,En vigencia,973
974,San Miguel De Los Bancos,En vigencia,974
975,Quito,En vigencia,975
976,Quito,En vigencia,976
977,Machachi,En vigencia,977
978,Quito,En vigencia,978
979,Quito,En vigencia,979
980,Machachi,En vigencia,980
981,Quito,En vigencia,981
982,San Miguel De Los Bancos,En vigencia,982
983,San Miguel De Los Bancos,En vigencia,983
984,Quito,En vigencia,984
985,Quito,En vigencia,985
986,Tabacundo,En vigencia,986
987,Quito,En vigencia,987
988,Quito,No existe,988
989,Aloag,En vigencia,989
990,Quito,En vigencia,990
991,Tabacundo,En vigencia,991
992,Quito,En vigencia,992
993,Quito,No existe,993
994,Machachi,En vigencia,994
995,Quito,En vigencia,995
996,Quito,En vigencia,996
997,Aloag,En vigencia,997
998,Quito,En vigencia,998
999,Machachi,En vigencia,999
1000,Aloag,En vigencia,1000
1001,Quito,En vigencia,1001
1002,Quito,En vigencia,1002
1003,Quito,En vigencia,1003
1004,Sangolquí,En vigencia,1004
1005,Quito,En vigencia,1005
1006,Cayambe,En vigencia,1006
1007,San Miguel De Los Bancos,En vigencia,1007
1008,Quito,En vigencia,1008
1009,Quito,No existe,1009
1010,Cayambe,En vigencia,1010
1011,Quito,En vigencia,1011
1012,Quito,En vigencia,1012
1013,Quito,En vigencia,1013
1014,Quito,En vigencia,1014
1015,Quito,En vigencia,1015
1016,Tabacundo,En vigencia,1016
1017,Quito,En vigencia,1017
1018,Quito,En vigencia,1018
1019,Cayambe,En vigencia,1019
1020,Aloag,En vigencia,1020
1021,Quito,En vigencia,1021
1022,Machachi,En vigencia,1022
1023,Cayambe,En vigencia,1023
1024,Quito,En vigencia,1024
1025,Cayambe,En vigencia,1025
1026,Quito,En vigencia,1026
1027,Quito,En vigencia,1027
1028,Quito,En vigencia,1028
1029,Quito,En vigencia,1029
1030,Quito,En vigencia,1030
1031,Quito,En vigencia,1031
1032,Quito,En vigencia,1032
1033,Quito,En vigencia,1033
1034,Sangolquí,En vigencia,1034
1035,Aloag,En vigencia,1035
1036,Quito,En vigencia,1036
1037,Quito,En vigencia,1037
1038,Quito,En vigencia,1038
1039,Cayambe,En vigencia,1039
1040,Quito,En vigencia,1040
1041,Quito,En vigencia,1041
1042,Quito,En vigencia,1042
1043,Quito,En vigencia,1043
1044,San Miguel De Los Bancos,En vigencia,1044
1045,Quito,En vigencia,1045
1046,Quito,En vigencia,1046
1047,Machachi,En vigencia,1047
1048,Quito,En vigencia,1048
1049,Quito,En vigencia,1049
1050,Quito,En vigencia,1050
1051,Quito,En vigencia,1051
1052,Quito,En vigencia,1052
1053,Quito,En vigencia,1053
1054,Quito,En vigencia,1054
1055,Quito,En vigencia,1055
1056,Quito,En vigencia,1056
1057,Tabacundo,En vigencia,1057
1058,Tabacundo,En vigencia,1058
1059,Quito,En vigencia,1059
1060,Quito,En vigencia,1060
1061,Quito,En vigencia,1061
1062,Quito,En vigencia,1062
1063,Quito,En vigencia,1063
1064,Quito,En vigencia,1064
1065,Quito,No existe,1065
1066,Quito,En vigencia,1066
1067,Quito,En vigencia,1067
1068,Quito,En vigencia,1068
1069,Quito,En vigencia,1069
1070,Quito,En vigencia,1070
1071,Quito,En vigencia,1071
1072,Quito,En vigencia,1072
1073,Quito,En vigencia,1073
1074,Sangolquí,En vigencia,1074
1075,Quito,En vigencia,1075
1076,Sangolquí,En vigencia,1076
1077,Quito,En vigencia,1077
1078,Quito,En vigencia,1078
1079,Quito,En vigencia,1079
1080,Quito,En vigencia,1080
1081,Quito,En vigencia,1081
1082,Quito,En vigencia,1082
1083,Machachi,No existe,1083
1084,Quito,En vigencia,1084
1085,Quito,En vigencia,1085
1086,Machachi,En vigencia,1086
1087,Quito,En vigencia,1087
1088,Machachi,En vigencia,1088
1089,Quito,En vigencia,1089
1090,Cayambe,En vigencia,1090
1091,Quito,No existe,1091
1092,Quito,En vigencia,1092
1093,Quito,En vigencia,1093
1094,Sangolquí,En vigencia,1094
1095,Cayambe,En vigencia,1095
1096,Quito,En vigencia,1096
1097,Quito,En vigencia,1097
1098,Cayambe,En vigencia,1098
1099,Quito,En vigencia,1099
1100,Sangolquí,En vigencia,1100
1101,Quito,En vigencia,1101
1102,Quito,En vigencia,1102
1103,Machachi,En vigencia,1103
1104,Quito,En vigencia,1104
1105,Aloag,En vigencia,1105
1106,Tabacundo,En vigencia,1106
1107,Quito,En vigencia,1107
1108,Aloag,En vigencia,1108
1109,San Miguel De Los Bancos,En vigencia,1109
1110,Quito,En vigencia,1110
1111,Quito,En vigencia,1111
1112,Tabacundo,En vigencia,1112
1113,Tabacundo,En vigencia,1113
1114,Quito,En vigencia,1114
1115,Quito,En vigencia,1115
1116,Quito,En vigencia,1116
1117,Quito,No existe,1117
1118,Quito,En vigencia,1118
1119,Quito,En vigencia,1119
1120,Sangolquí,En vigencia,1120
1121,Aloag,En vigencia,1121
1122,San Miguel De Los Bancos,En vigencia,1122
1123,Aloag,En vigencia,1123
1124,San Miguel De Los Bancos,En vigencia,1124
1125,Quito,En vigencia,1125
1126,Quito,En vigencia,1126
1127,Tabacundo,En vigencia,1127
1128,Quito,En vigencia,1128
1129,Quito,En vigencia,1129
1130,Quito,En vigencia,1130
1131,Quito,En vigencia,1131
1132,Quito,En vigencia,1132
1133,Quito,En vigencia,1133
1134,Tabacundo,En vigencia,1134
1135,Quito,En vigencia,1135
1136,Quito,En vigencia,1136
1137,Cayambe,En vigencia,1137
1138,Quito,En vigencia,1138
1139,Tabacundo,En vigencia,1139
1140,Quito,En vigencia,1140
1141,Aloag,En vigencia,1141
1142,Quito,En vigencia,1142
1143,Tabacundo,En vigencia,1143
1144,Quito,En vigencia,1144
1145,Tabacundo,En vigencia,1145
1146,Sangolquí,En vigencia,1146
1147,Quito,En vigencia,1147
1148,Quito,En vigencia,1148
1149,Cayambe,En vigencia,1149
1150,Quito,En vigencia,1150
1151,Quito,En vigencia,1151
1152,Quito,En vigencia,1152
1153,Quito,En vigencia,1153
1154,Quito,En vigencia,1154
1155,Quito,En vigencia,1155
1156,Quito,En vigencia,1156
1157,Quito,En vigencia,1157
1158,Quito,En vigencia,1158
1159,Quito,En vigencia,1159
1160,Quito,En vigencia,1160
1161,San Miguel De Los Bancos,En vigencia,1161
1162,Quito,En vigencia,1162
1163,Quito,En vigencia,1163
1164,Machachi,En vigencia,1164
1165,Quito,En vigencia,1165
1166,Quito,En vigencia,1166
1167,Quito,En vigencia,1167
1168,Quito,En vigencia,1168
1169,Quito,En vigencia,1169
1170,Quito,En vigencia,1170
1171,Quito,En vigencia,1171
1172,Quito,En vigencia,1172
1173,Cayambe,En vigencia,1173
1174,Cayambe,En vigencia,1174
1175,Quito,En vigencia,1175
1176,Quito,En vigencia,1176
1177,Sangolquí,En vigencia,1177
1178,Aloag,En vigencia,1178
1179,Quito,En vigencia,1179
1180,Quito,En vigencia,1180
1181,Tabacundo,En vigencia,1181
1182,Quito,En vigencia,1182
1183,Sangolquí,En vigencia,1183
1184,Quito,En vigencia,1184
1185,San Miguel De Los Bancos,En vigencia,1185
1186,Quito,En vigencia,1186
1187,Aloag,En vigencia,1187
1188,Quito,En vigencia,1188
1189,Quito,En vigencia,1189
1190,Quito,En vigencia,1190
1191,Quito,En vigencia,1191
1192,Quito,En vigencia,1192
1193,Machachi,En vigencia,1193
1194,Quito,En vigencia,1194
1195,Quito,En vigencia,1195
1196,Quito,En vigencia,1196
1197,Quito,En vigencia,1197
1198,Tabacundo,En vigencia,1198
1199,Aloag,En vigencia,1199
1200,Tabacundo,En vigencia,1200
1201,Quito,En vigencia,1201
1202,Quito,En vigencia,1202
1203,Quito,En vigencia,1203
1204,Quito,En vigencia,1204
1205,Quito,En vigencia,1205
1206,Quito,En vigencia,1206
1207,Quito,En vigencia,1207
1208,Quito,En vigencia,1208
1209,Quito,En vigencia,1209
1210,San Miguel De Los Bancos,En vigencia,1210
1211,Quito,En vigencia,1211
1212,Quito,En vigencia,1212
1213,Quito,En vigencia,1213
1214,Quito,En vigencia,1214
1215,Cayambe,En vigencia,1215
1216,Quito,En vigencia,1216
1217,Machachi,En vigencia,1217
1218,Quito,En vigencia,1218
1219,San Miguel De Los Bancos,En vigencia,1219
1220,Machachi,En vigencia,1220
1221,Quito,En vigencia,1221
1222,Quito,En vigencia,1222
1223,Quito,En vigencia,1223
1224,Quito,En vigencia,1224
1225,Quito,En vigencia,1225
1226,Quito,En vigencia,1226
1227,Quito,En vigencia,1227
1228,Quito,En vigencia,1228
1229,Quito,En vigencia,1229
1230,Quito,En vigencia,1230
1231,Sangolquí,En vigencia,1231
1232,Quito,En vigencia,1232
1233,Aloag,En vigencia,1233
1234,Quito,En vigencia,1234
1235,Sangolquí,En vigencia,1235
1236,San Miguel De Los Bancos,En vigencia,1236
1237,Quito,En vigencia,1237
1238,Quito,En vigencia,1238
1239,Quito,En vigencia,1239
1240,Quito,En vigencia,1240
1241,Quito,En vigencia,1241
1242,Cayambe,En vigencia,1242
1243,Quito,En vigencia,1243
1244,Quito,En vigencia,1244
1245,Quito,En vigencia,1245
1246,Tabacundo,En vigencia,1246
1247,Quito,En vigencia,1247
1248,Quito,En vigencia,1248
1249,Quito,En vigencia,1249
1250,Quito,En vigencia,1250
1251,Quito,En vigencia,1251
1252,Quito,En vigencia,1252
1253,Quito,En vigencia,1253
1254,Quito,En vigencia,1254
1255,Quito,En vigencia,1255
1256,Sangolquí,En vigencia,1256
1257,Quito,En vigencia,1257
1258,Quito,En vigencia,1258
1259,Quito,En vigencia,1259
1260,Quito,En vigencia,1260
1261,Quito,En vigencia,1261
1262,Quito,En vigencia,1262
1263,Cayambe,En vigencia,1263
1264,Quito,En vigencia,1264
1265,Quito,En vigencia,1265
1266,Tabacundo,En vigencia,1266
1267,Quito,En vigencia,1267
1268,Quito,En vigencia,1268
1269,Quito,En vigencia,1269
1270,Cayambe,En vigencia,1270
1271,Quito,En vigencia,1271
1272,Quito,En vigencia,1272
1273,Quito,En vigencia,1273
1274,Machachi,En vigencia,1274
1275,Quito,En vigencia,1275
1276,Quito,En vigencia,1276
1277,Quito,En vigencia,1277
1278,Quito,En vigencia,1278
1279,Sangolquí,En vigencia,1279
1280,Tabacundo,En vigencia,1280
1281,Quito,En vigencia,1281
1282,Quito,En vigencia,1282
1283,Sangolquí,En vigencia,1283
1284,Quito,En vigencia,1284
1285,Quito,En vigencia,1285
1286,San Miguel De Los Bancos,En vigencia,1286
1287,Quito,En vigencia,1287
1288,San Miguel De Los Bancos,En vigencia,1288
1289,Quito,En vigencia,1289
1290,Aloag,En vigencia,1290
1291,Tabacundo,En vigencia,1291
1292,Quito,En vigencia,1292
1293,Quito,En vigencia,1293
1294,Quito,En vigencia,1294
1295,Quito,En vigencia,1295
1296,Quito,En vigencia,1296
1297,Quito,En vigencia,1297
1298,Quito,En vigencia,1298
1299,Quito,En vigencia,1299
1300,Cayambe,En vigencia,1300
1301,Quito,En vigencia,1301
1302,Machachi,En vigencia,1302
1303,Quito,En vigencia,1303
1304,Quito,En vigencia,1304
1305,Quito,En vigencia,1305
1306,Quito,En vigencia,1306
1307,Quito,En vigencia,1307
1308,Quito,En vigencia,1308
1309,Cayambe,En vigencia,1309
1310,Quito,En vigencia,1310
1311,Quito,En vigencia,1311
1312,Quito,En vigencia,1312
1313,Quito,En vigencia,1313
1314,Quito,En vigencia,1314
1315,Quito,En vigencia,1315
1316,Quito,No existe,1316
1317,Quito,En vigencia,1317
1318,Quito,En vigencia,1318
1319,Quito,En vigencia,1319
1320,Quito,En vigencia,1320
1321,Quito,En vigencia,1321
1322,Quito,En vigencia,1322
1323,Quito,En vigencia,1323
1324,Quito,En vigencia,1324
1325,Quito,En vigencia,1325
1326,Quito,En vigencia,1326
1327,Quito,En vigencia,1327
1328,Quito,En vigencia,1328
1329,Quito,En vigencia,1329
1330,Aloag,En vigencia,1330
1331,Quito,En vigencia,1331
1332,Quito,En vigencia,1332
1333,Quito,En vigencia,1333
1334,Quito,En vigencia,1334
1335,Quito,En vigencia,1335
1336,Quito,En vigencia,1336
1337,Quito,En vigencia,1337
1338,Aloag,En vigencia,1338
1339,Quito,En vigencia,1339
1340,Cayambe,En vigencia,1340
1341,Quito,En vigencia,1341
1342,Quito,En vigencia,1342
1343,Quito,En vigencia,1343
1344,Quito,En vigencia,1344
1345,Quito,En vigencia,1345
1346,Quito,En vigencia,1346
1347,Quito,En vigencia,1347
1348,Quito,En vigencia,1348
1349,Quito,En vigencia,1349
1350,Machachi,En vigencia,1350
1351,Quito,En vigencia,1351
1352,Quito,En vigencia,1352
1353,Quito,En vigencia,1353
1354,Machachi,En vigencia,1354
1355,Quito,En vigencia,1355
1356,Quito,En vigencia,1356
1357,Quito,En vigencia,1357
1358,Quito,En vigencia,1358
1359,Quito,En vigencia,1359
1360,Tabacundo,No existe,1360
1361,Sangolquí,En vigencia,1361
1362,Cayambe,En vigencia,1362
1363,Machachi,En vigencia,1363
1364,Quito,En vigencia,1364
1365,Cayambe,En vigencia,1365
1366,Sangolquí,En vigencia,1366
1367,Quito,En vigencia,1367
1368,Quito,En vigencia,1368
1369,Quito,En vigencia,1369
1370,Quito,En vigencia,1370
1371,Quito,En vigencia,1371
1372,Machachi,En vigencia,1372
1373,Quito,En vigencia,1373
1374,Quito,En vigencia,1374
1375,Machachi,En vigencia,1375
1376,Quito,En vigencia,1376
1377,Quito,En vigencia,1377
1378,Quito,En vigencia,1378
1379,Cayambe,En vigencia,1379
1380,Quito,En vigencia,1380
1381,Quito,En vigencia,1381
1382,Aloag,En vigencia,1382
1383,Quito,En vigencia,1383
1384,Tabacundo,En vigencia,1384
1385,Quito,En vigencia,1385
1386,Quito,En vigencia,1386
1387,San Miguel De Los Bancos,En vigencia,1387
1388,Cayambe,En vigencia,1388
1389,Aloag,En vigencia,1389
1390,Quito,En vigencia,1390
1391,Sangolquí,En vigencia,1391
1392,Aloag,En vigencia,1392
1393,Quito,En vigencia,1393
1394,Quito,En vigencia,1394
1395,Quito,En vigencia,1395
1396,Quito,En vigencia,1396
1397,Quito,En vigencia,1397
1398,Quito,En vigencia,1398
1399,Quito,En vigencia,1399
1400,Quito,En vigencia,1400
1401,Quito,En vigencia,1401
1402,Quito,En vigencia,1402
1403,Quito,En vigencia,1403
1404,Quito,En vigencia,1404
1405,Quito,En vigencia,1405
1406,Quito,En vigencia,1406
1407,Sangolquí,En vigencia,1407
1408,Quito,En vigencia,1408
1409,Quito,En vigencia,1409
1410,Tabacundo,En vigencia,1410
1411,Quito,En vigencia,1411
1412,San Miguel De Los Bancos,En vigencia,1412
1413,Quito,En vigencia,1413
1414,Quito,En vigencia,1414
1415,Quito,En vigencia,1415
1416,Quito,En vigencia,1416
1417,San Miguel De Los Bancos,En vigencia,1417
1418,Quito,En vigencia,1418
1419,Quito,En vigencia,1419
1420,Quito,En vigencia,1420
1421,Tabacundo,En vigencia,1421
1422,Quito,En vigencia,1422
1423,San Miguel De Los Bancos,En vigencia,1423
1424,Sangolquí,En vigencia,1424
1425,Cayambe,En vigencia,1425
1426,Quito,En vigencia,1426
1427,San Miguel De Los Bancos,En vigencia,1427
1428,Quito,En vigencia,1428
1429,Quito,En vigencia,1429
1430,Sangolquí,En vigencia,1430
1431,Quito,En vigencia,1431
1432,Quito,En vigencia,1432
1433,Quito,En vigencia,1433
1434,Quito,En vigencia,1434
1435,Quito,En vigencia,1435
1436,Quito,En vigencia,1436
1437,Quito,En vigencia,1437
1438,Cayambe,En vigencia,1438
1439,Quito,En vigencia,1439
1440,Quito,En vigencia,1440
1441,Cayambe,En vigencia,1441
1442,Sangolquí,En vigencia,1442
1443,Sangolquí,En vigencia,1443
1444,Quito,En vigencia,1444
1445,Quito,En vigencia,1445
1446,Sangolquí,En vigencia,1446
1447,Quito,En vigencia,1447
1448,Quito,En vigencia,1448
1449,Quito,En vigencia,1449
1450,Quito,En vigencia,1450
1451,Quito,En vigencia,1451
1452,Quito,En vigencia,1452
1453,Aloag,En vigencia,1453
1454,Machachi,En vigencia,1454
1455,Quito,En vigencia,1455
1456,Quito,En vigencia,1456
1457,Cayambe,En vigencia,1457
1458,Quito,En vigencia,1458
1459,Quito,En vigencia,1459
1460,Quito,En vigencia,1460
1461,Aloag,En vigencia,1461
1462,Quito,En vigencia,1462
1463,Quito,No existe,1463
1464,Tabacundo,En vigencia,1464
1465,Quito,En vigencia,1465
1466,Quito,En vigencia,1466
1467,Quito,En vigencia,1467
1468,Quito,En vigencia,1468
1469,Quito,En vigencia,1469
1470,Quito,En vigencia,1470
1471,Quito,En vigencia,1471
1472,Quito,En vigencia,1472
1473,Quito,En vigencia,1473
1474,Cayambe,En vigencia,1474
1475,Quito,En vigencia,1475
1476,Quito,En vigencia,1476
1477,Quito,En vigencia,1477
1478,Quito,En vigencia,1478
1479,Aloag,En vigencia,1479
1480,Quito,En vigencia,1480
1481,Quito,En vigencia,1481
1482,Quito,En vigencia,1482
1483,Quito,En vigencia,1483
1484,Quito,En vigencia,1484
1485,Quito,En vigencia,1485
1486,Quito,En vigencia,1486
1487,Quito,En vigencia,1487
1488,Quito,En vigencia,1488
1489,Quito,En vigencia,1489
1490,Quito,En vigencia,1490
1491,Quito,En vigencia,1491
1492,Quito,En vigencia,1492
1493,Quito,En vigencia,1493
1494,Quito,En vigencia,1494
1495,San Miguel De Los Bancos,En vigencia,1495
1496,Cayambe,En vigencia,1496
1497,Quito,En vigencia,1497
1498,Quito,En vigencia,1498
1499,Quito,En vigencia,1499
1500,Quito,En vigencia,1500
1501,Sangolquí,En vigencia,1501
1502,Quito,En vigencia,1502
1503,Quito,En vigencia,1503
1504,Quito,En vigencia,1504
1505,Quito,En vigencia,1505
1506,Quito,En vigencia,1506
1507,Quito,En vigencia,1507
1508,Quito,En vigencia,1508
1509,Quito,En vigencia,1509
1510,San Miguel De Los Bancos,En vigencia,1510
1511,Quito,En vigencia,1511
1512,Quito,En vigencia,1512
1513,Cayambe,En vigencia,1513
1514,Quito,En vigencia,1514
1515,Quito,En vigencia,1515
1516,Quito,En vigencia,1516
1517,Quito,En vigencia,1517
1518,Quito,En vigencia,1518
1519,Quito,En vigencia,1519
1520,San Miguel De Los Bancos,En vigencia,1520
1521,Quito,En vigencia,1521
1522,Quito,En vigencia,1522
1523,Quito,En vigencia,1523
1524,Quito,En vigencia,1524
1525,Quito,En vigencia,1525
1526,Machachi,En vigencia,1526
1527,Quito,En vigencia,1527
1528,Quito,En vigencia,1528
1529,Quito,En vigencia,1529
1530,Machachi,En vigencia,1530
1531,Quito,En vigencia,1531
1532,Sangolquí,En vigencia,1532
1533,Cayambe,En vigencia,1533
1534,Quito,En vigencia,1534
1535,San Miguel De Los Bancos,En vigencia,1535
1536,Quito,En vigencia,1536
1537,Quito,En vigencia,1537
1538,Quito,En vigencia,1538
1539,Quito,En vigencia,1539
1540,Quito,En vigencia,1540
1541,Machachi,En vigencia,1541
1542,Quito,En vigencia,1542
1543,Quito,En vigencia,1543
1544,Quito,En vigencia,1544
1545,Machachi,En vigencia,1545
1546,San Miguel De Los Bancos,En vigencia,1546
1547,Quito,En vigencia,1547
1548,Quito,En vigencia,1548
1549,Quito,En vigencia,1549
1550,Aloag,En vigencia,1550
1551,Quito,En vigencia,1551
1552,Quito,En vigencia,1552
1553,Quito,En vigencia,1553
1554,Machachi,En vigencia,1554
1555,San Miguel De Los Bancos,En vigencia,1555
1556,Quito,En vigencia,1556
1557,Quito,En vigencia,1557
1558,Quito,En vigencia,1558
1559,Machachi,En vigencia,1559
1560,Quito,En vigencia,1560
1561,Cayambe,En vigencia,1561
1562,Machachi,En vigencia,1562
1563,Tabacundo,En vigencia,1563
1564,Cayambe,En vigencia,1564
1565,Quito,En vigencia,1565
1566,Quito,En vigencia,1566
1567,Quito,En vigencia,1567
1568,Quito,En vigencia,1568
1569,Quito,En vigencia,1569
1570,San Miguel De Los Bancos,En vigencia,1570
1571,Quito,En vigencia,1571
1572,Tabacundo,En vigencia,1572
1573,San Miguel De Los Bancos,En vigencia,1573
1574,Quito,En vigencia,1574
1575,Cayambe,En vigencia,1575
1576,Quito,En vigencia,1576
1577,Quito,En vigencia,1577
1578,Quito,En vigencia,1578
1579,Quito,En vigencia,1579
1580,Quito,En vigencia,1580
1581,Quito,En vigencia,1581
1582,Tabacundo,En vigencia,1582
1583,Quito,En vigencia,1583
1584,Quito,No existe,1584
1585,Quito,En vigencia,1585
1586,Quito,En vigencia,1586
1587,Quito,En vigencia,1587
1588,Quito,En vigencia,1588
1589,Quito,En vigencia,1589
1590,Sangolquí,En vigencia,1590
1591,Quito,En vigencia,1591
1592,Quito,En vigencia,1592
1593,San Miguel De Los Bancos,En vigencia,1593
1594,Quito,En vigencia,1594
1595,San Miguel De Los Bancos,En vigencia,1595
1596,Tabacundo,En vigencia,1596
1597,Quito,En vigencia,1597
1598,Aloag,En vigencia,1598
1599,Quito,En vigencia,1599
1600,Quito,En vigencia,1600
1601,Quito,En vigencia,1601
1602,Quito,En vigencia,1602
1603,San Miguel De Los Bancos,En vigencia,1603
1604,Quito,En vigencia,1604
1605,Sangolquí,En vigencia,1605
1606,Quito,En vigencia,1606
1607,Quito,En vigencia,1607
1608,Quito,En vigencia,1608
1609,Quito,En vigencia,1609
1610,Quito,En vigencia,1610
1611,Quito,En vigencia,1611
1612,Quito,En vigencia,1612
1613,Aloag,En vigencia,1613
1614,Cayambe,En vigencia,1614
1615,Quito,En vigencia,1615
1616,Quito,En vigencia,1616
1617,Quito,En vigencia,1617
1618,Quito,En vigencia,1618
1619,Aloag,En vigencia,1619
1620,Quito,En vigencia,1620
1621,San Miguel De Los Bancos,En vigencia,1621
1622,Quito,En vigencia,1622
1623,Quito,En vigencia,1623
1624,Quito,En vigencia,1624
1625,Quito,En vigencia,1625
1626,Quito,En vigencia,1626
1627,Machachi,En vigencia,1627
1628,San Miguel De Los Bancos,En vigencia,1628
1629,Tabacundo,En vigencia,1629
1630,Sangolquí,En vigencia,1630
1631,Quito,En vigencia,1631
1632,Quito,En vigencia,1632
1633,Sangolquí,En vigencia,1633
1634,Machachi,En vigencia,1634
1635,Cayambe,En vigencia,1635
1636,Quito,En vigencia,1636
1637,Quito,En vigencia,1637
1638,Quito,En vigencia,1638
1639,Quito,En vigencia,1639
1640,Quito,En vigencia,1640
1641,Quito,En vigencia,1641
1642,Quito,En vigencia,1642
1643,Quito,En vigencia,1643
1644,Quito,En vigencia,1644
1645,Quito,En vigencia,1645
1646,Tabacundo,En vigencia,1646
1647,Quito,En vigencia,1647
1648,Quito,En vigencia,1648
1649,Quito,En vigencia,1649
1650,Quito,En vigencia,1650
1651,Quito,En vigencia,1651
1652,Machachi,En vigencia,1652
1653,Quito,En vigencia,1653
1654,Quito,En vigencia,1654
1655,Quito,En vigencia,1655
1656,Aloag,En vigencia,1656
1657,Tabacundo,No existe,1657
1658,Quito,En vigencia,1658
1659,Quito,En vigencia,1659
1660,Quito,En vigencia,1660
1661,Quito,En vigencia,1661
1662,Quito,En vigencia,1662
1663,Quito,En vigencia,1663
1664,Sangolquí,En vigencia,1664
1665,Quito,En vigencia,1665
1666,Quito,En vigencia,1666
1667,Quito,En vigencia,1667
1668,Quito,En vigencia,1668
1669,Sangolquí,En vigencia,1669
1670,Quito,En vigencia,1670
1671,Sangolquí,En vigencia,1671
1672,Quito,En vigencia,1672
1673,Quito,En vigencia,1673
1674,Aloag,En vigencia,1674
1675,Quito,En vigencia,1675
1676,Machachi,En vigencia,1676
1677,Quito,En vigencia,1677
1678,Tabacundo,En vigencia,1678
1679,Quito,En vigencia,1679
1680,Quito,En vigencia,1680
1681,Quito,En vigencia,1681
1682,Quito,En vigencia,1682
1683,Quito,En vigencia,1683
1684,Quito,En vigencia,1684
1685,San Miguel De Los Bancos,En vigencia,1685
1686,Cayambe,En vigencia,1686
1687,Quito,En vigencia,1687
1688,Quito,En vigencia,1688
1689,Tabacundo,En vigencia,1689
1690,Quito,En vigencia,1690
1691,Quito,En vigencia,1691
1692,Quito,En vigencia,1692
1693,Quito,En vigencia,1693
1694,Quito,En vigencia,1694
1695,Quito,En vigencia,1695
1696,Machachi,En vigencia,1696
1697,Quito,En vigencia,1697
1698,Quito,En vigencia,1698
1699,Quito,En vigencia,1699
1700,Aloag,En vigencia,1700
1701,Quito,En vigencia,1701
1702,Quito,En vigencia,1702
1703,Quito,En vigencia,1703
1704,Cayambe,No existe,1704
1705,Cayambe,En vigencia,1705
1706,Quito,En vigencia,1706
1707,Cayambe,En vigencia,1707
1708,Quito,En vigencia,1708
1709,Quito,En vigencia,1709
1710,Quito,En vigencia,1710
1711,Quito,En vigencia,1711
1712,Machachi,En vigencia,1712
1713,Quito,En vigencia,1713
1714,Cayambe,En vigencia,1714
1715,Tabacundo,En vigencia,1715
1716,Cayambe,En vigencia,1716
1717,Quito,En vigencia,1717
1718,Quito,En vigencia,1718
1719,Quito,En vigencia,1719
1720,Tabacundo,En vigencia,1720
1721,Quito,En vigencia,1721
1722,Sangolquí,En vigencia,1722
1723,San Miguel De Los Bancos,En vigencia,1723
1724,Quito,En vigencia,1724
1725,Quito,En vigencia,1725
1726,Quito,En vigencia,1726
1727,Sangolquí,En vigencia,1727
1728,Quito,En vigencia,1728
1729,Machachi,En vigencia,1729
1730,Aloag,En vigencia,1730
1731,Aloag,En vigencia,1731
1732,Quito,En vigencia,1732
1733,Quito,En vigencia,1733
1734,Quito,En vigencia,1734
1735,Quito,En vigencia,1735
1736,Quito,En vigencia,1736
1737,Quito,En vigencia,1737
1738,Sangolquí,En vigencia,1738
1739,Aloag,En vigencia,1739
1740,Quito,En vigencia,1740
1741,Cayambe,En vigencia,1741
1742,Quito,En vigencia,1742
1743,Quito,En vigencia,1743
1744,Quito,En vigencia,1744
1745,Quito,En vigencia,1745
1746,Sangolquí,En vigencia,1746
1747,Cayambe,En vigencia,1747
1748,Quito,En vigencia,1748
1749,Quito,En vigencia,1749
1750,Quito,En vigencia,1750
1751,Quito,En vigencia,1751
1752,Sangolquí,En vigencia,1752
1753,Quito,En vigencia,1753
1754,Cayambe,En vigencia,1754
1755,Machachi,En vigencia,1755
1756,Quito,No existe,1756
1757,Quito,En vigencia,1757
1758,Machachi,En vigencia,1758
1759,Quito,En vigencia,1759
1760,Quito,En vigencia,1760
1761,Quito,En vigencia,1761
1762,Machachi,En vigencia,1762
1763,Cayambe,En vigencia,1763
1764,Sangolquí,En vigencia,1764
1765,Quito,En vigencia,1765
1766,Quito,En vigencia,1766
1767,Quito,En vigencia,1767
1768,Quito,En vigencia,1768
1769,Tabacundo,En vigencia,1769
1770,Quito,En vigencia,1770
1771,Aloag,En vigencia,1771
